index,source,destination,hops,fail count,delay
0,SAT-25-16,SAT-57-5,44,0,111.67441485146946
1,SAT-49-0,SAT-52-5,9,0,36.52990273660746
2,SAT-7-14,SAT-41-0,43,0,94.44044130232156
3,SAT-14-16,SAT-18-5,16,0,77.16096574650393
4,SAT-5-6,SAT-54-15,33,0,87.44799293472883
5,SAT-26-6,SAT-54-6,39,0,120.56092998593259
6,SAT-52-5,SAT-57-5,14,0,62.334264461763404
7,SAT-41-0,SAT-17-0,27,0,60.1872677958349
8,SAT-5-6,SAT-18-5,23,0,84.58548927301815
9,SAT-14-16,SAT-25-16,26,0,113.49631791933373
10,SAT-54-15,SAT-5-6,33,0,87.46294535629416
11,SAT-47-11,SAT-54-9,12,0,37.51048887743558
12,SAT-1-7,SAT-7-14,14,0,55.60329988754959
13,SAT-47-3,SAT-44-3,6,0,17.277387866433326
14,SAT-17-0,SAT-14-16,12,0,56.6758276940093
15,SAT-1-7,SAT-52-0,29,0,87.1210263138958
16,SAT-52-5,SAT-44-3,15,0,55.07698453172488
17,SAT-25-16,SAT-32-10,14,0,53.117166443706274
18,SAT-31-18,SAT-47-3,24,0,77.35930765412954
19,SAT-18-5,SAT-47-11,36,0,96.3009007319568
20,SAT-32-11,SAT-41-0,21,0,84.65036463590033
21,SAT-59-13,SAT-44-3,26,0,86.36388574375584
22,SAT-41-16,SAT-37-13,8,0,25.21917174431138
23,SAT-52-0,SAT-54-2,5,0,17.05166107179856
24,SAT-9-6,SAT-49-0,39,0,83.55805447176233
25,SAT-56-4,SAT-5-6,30,0,93.67084762373285
26,SAT-35-6,SAT-17-0,25,0,74.66094941640291
27,SAT-36-3,SAT-54-6,26,0,81.2273560543322
28,SAT-32-10,SAT-35-7,7,0,25.58798344453891
29,SAT-6-13,SAT-37-13,52,0,192.05801038378914
30,SAT-57-5,SAT-41-0,22,0,64.17013441563792
31,SAT-39-17,SAT-52-0,19,0,53.76059730338392
32,SAT-56-4,SAT-26-6,37,0,87.69512624389134
33,SAT-45-6,SAT-22-20,32,0,97.57977361579722
34,SAT-1-7,SAT-52-11,26,0,60.07330704313822
35,SAT-49-5,SAT-55-7,15,0,64.31335052123856
36,SAT-25-14,SAT-31-18,17,0,77.44616379709784
37,SAT-47-3,SAT-52-5,12,0,49.18960456468045
38,SAT-58-6,SAT-54-2,11,0,47.231371617259626
39,SAT-32-10,SAT-32-11,2,0,6.566406637929373
40,SAT-38-9,SAT-67-17,42,0,125.53410768797676
41,SAT-49-19,SAT-63-0,18,0,42.26201965377246
42,SAT-31-18,SAT-65-1,40,0,87.62740398675137
43,SAT-0-6,SAT-40-11,38,0,95.6820061023056
44,SAT-41-16,SAT-37-6,15,0,73.49539907502295
45,SAT-66-2,SAT-41-14,38,0,127.73267983555743
46,SAT-52-5,SAT-69-16,29,0,105.50681713989883
47,SAT-5-6,SAT-45-4,41,0,115.16907733435333
48,SAT-40-16,SAT-56-0,23,0,70.829463738476
49,SAT-60-14,SAT-3-4,28,0,108.15835976339537
50,SAT-47-11,SAT-70-4,37,0,130.37496360474836
51,SAT-26-13,SAT-41-0,25,0,88.56988361199122
52,SAT-57-5,SAT-54-15,14,0,71.55851115341905
