index,source,destination,hops,fail count,delay
0,SAT-26-0,SAT-6-17,26,0,57.484496836050745
1,SAT-52-4,SAT-45-16,18,0,74.29242865553513
2,SAT-6-21,SAT-34-3,33,0,71.19631170100342
3,SAT-24-10,SAT-34-5,16,0,45.1582650128488
4,SAT-54-17,SAT-49-0,11,0,38.99514910124786
5,SAT-35-15,SAT-55-3,31,0,97.77483071182486
6,SAT-14-13,SAT-34-3,31,0,97.73999113750094
7,SAT-6-21,SAT-55-1,26,0,58.22666552416928
8,SAT-49-0,SAT-18-1,33,0,67.3450770595652
9,SAT-52-14,SAT-45-16,10,0,24.359386941231254
10,SAT-44-10,SAT-18-1,36,0,95.01730619300952
11,SAT-54-17,SAT-6-17,43,0,151.35191620732465
12,SAT-32-0,SAT-29-10,14,0,69.36388624211065
13,SAT-34-5,SAT-45-16,23,0,87.42724651599625
14,SAT-18-17,SAT-55-1,42,0,82.5630048937738
15,SAT-7-9,SAT-18-17,24,0,96.47695287996815
16,SAT-43-7,SAT-34-5,16,0,53.816921135303936
17,SAT-34-3,SAT-6-21,33,0,71.12312395353635
18,SAT-45-18,SAT-28-5,27,0,86.33256887818314
19,SAT-52-4,SAT-66-7,20,0,55.33394456668459
20,SAT-66-7,SAT-34-5,35,0,52.61865774086715
21,SAT-50-4,SAT-62-15,24,0,91.4446548082367
22,SAT-52-14,SAT-45-18,12,0,34.90315502843795
23,SAT-52-3,SAT-14-13,45,0,107.61777612336512
24,SAT-24-4,SAT-45-16,32,0,91.57665180945565
25,SAT-7-9,SAT-66-7,16,0,34.05006950135371
26,SAT-40-2,SAT-21-7,27,0,76.53622094892137
27,SAT-14-13,SAT-50-4,48,0,129.8416319237865
28,SAT-45-16,SAT-23-7,32,0,94.30447907315273
29,SAT-5-4,SAT-64-1,17,0,40.5032495189361
30,SAT-26-5,SAT-44-10,24,0,61.81004503943602
31,SAT-26-21,SAT-24-7,13,0,68.88384547371447
32,SAT-41-16,SAT-45-16,23,0,124.59307125726286
33,SAT-24-10,SAT-24-6,5,0,26.265626551717176
34,SAT-24-13,SAT-4-16,26,0,57.524057403403006
35,SAT-24-13,SAT-34-3,21,0,81.64972379744371
36,SAT-56-13,SAT-54-17,11,0,55.752771429186986
37,SAT-45-18,SAT-59-7,26,0,94.6103934026328
