S1_id,S1_lat,S1_lon,S1_alt,S2_id,S2_lat,S2_lon,S2_alt,link direction,gap of angle (rad),time,distance
SAT-66-15,-48.78856869578172,209.36505701107833,550,SAT-65-15,-48.78856869578172,204.36505701107845,550,left,0.00015154492670300758,78700,397.7938621475876
SAT-66-15,-48.78856869578172,209.36505701107833,550,SAT-67-15,-48.78856869578172,214.36505701107842,550,right,0.00015154492670300758,78700,397.793862147588
SAT-71-16,-52.87767182731258,259.6051404788566,550,SAT-70-16,-52.87767182731258,254.60514047885658,550,left,0.00018060781728682435,78700,364.39229160920644
SAT-71-16,-52.87767182731258,259.6051404788566,550,SAT-0-16,-52.87767182731258,264.6051404788566,550,right,0.00018060781728682435,78700,364.3922916092072
SAT-0-6,51.059388964186034,111.1662751160872,550,SAT-71-6,51.059388964186034,106.1662751160872,550,left,0.0001665363790136463,78800,379.4842176965602
SAT-0-6,51.059388964186034,111.1662751160872,550,SAT-1-6,51.059388964186034,116.16627511608719,550,right,0.00016653638034695622,78800,379.48421769655897
SAT-2-5,52.87814164691068,94.61548876893701,550,SAT-1-5,52.87814164691068,89.615488768937,550,left,0.00018061173420722476,78800,364.38834397780664
SAT-2-5,52.87814164691068,94.61548876893701,550,SAT-3-5,52.87814164691068,99.615488768937,550,right,0.00018061173420722476,78800,364.3883439778067
SAT-3-17,-51.05938896418937,306.1662751160696,550,SAT-2-17,-51.05938896418937,301.1662751160696,550,left,0.00016653638168026612,78800,379.48421769653226
SAT-3-17,-51.05938896418937,306.1662751160696,550,SAT-4-17,-51.05938896418937,311.1662751160696,550,right,0.0001665363790136463,78800,379.48421769653197
SAT-6-7,44.04550080854091,163.20942031313123,550,SAT-5-7,44.04550080854091,158.20942031313123,550,left,0.00012733458585090986,78800,433.9894529922254
SAT-6-7,44.04550080854091,163.20942031313123,550,SAT-7-7,44.04550080854091,168.20942031313123,550,right,0.00012733458585090986,78800,433.98945299222447
SAT-8-5,52.87814164691068,124.61548876893701,550,SAT-7-5,52.87814164691068,119.61548876893701,550,left,0.00018061173297782176,78800,364.3883439778067
SAT-8-5,52.87814164691068,124.61548876893701,550,SAT-9-5,52.87814164691068,129.615488768937,550,right,0.00018061173420722476,78800,364.3883439778069
SAT-9-7,44.04550080854091,178.20942031313123,550,SAT-8-7,44.04550080854091,173.20942031313123,550,left,0.00012733458410712118,78800,433.98945299222515
SAT-9-7,44.04550080854091,178.20942031313123,550,SAT-10-7,44.04550080854091,183.20942031313123,550,right,0.00012733458410712118,78800,433.9894529922245
SAT-15-6,51.059388964186034,186.1662751160872,550,SAT-14-6,51.059388964186034,181.1662751160872,550,left,0.0001665363790136463,78800,379.48421769656034
SAT-15-6,51.059388964186034,186.1662751160872,550,SAT-16-6,51.059388964186034,191.1662751160872,550,right,0.0001665363790136463,78800,379.4842176965591
SAT-24-6,51.059388964186034,231.16627511608718,550,SAT-23-6,51.059388964186034,226.1662751160872,550,left,0.0001665363790136463,78800,379.4842176965587
SAT-24-6,51.059388964186034,231.16627511608718,550,SAT-25-6,51.059388964186034,236.16627511608715,550,right,0.0001665363790136463,78800,379.48421769655897
SAT-25-5,52.87814164691068,209.61548876893698,550,SAT-24-5,52.87814164691068,204.61548876893698,550,left,0.00018061173297782176,78800,364.3883439778059
SAT-25-5,52.87814164691068,209.61548876893698,550,SAT-26-5,52.87814164691068,214.615488768937,550,right,0.00018061173297782176,78800,364.38834397780835
SAT-27-5,52.87814164691068,219.615488768937,550,SAT-26-5,52.87814164691068,214.615488768937,550,left,0.00018061173543662776,78800,364.3883439778062
SAT-27-5,52.87814164691068,219.615488768937,550,SAT-28-5,52.87814164691068,224.615488768937,550,right,0.00018061173297782176,78800,364.38834397780613
SAT-30-4,48.7911171457855,209.37374077788508,550,SAT-29-4,48.7911171457855,204.37374077788505,550,left,0.00015156032231047447,78800,397.77365886803614
SAT-30-4,48.7911171457855,209.37374077788508,550,SAT-31-4,48.7911171457855,214.37374077788508,550,right,0.00015156032231047447,78800,397.7736588680336
SAT-32-7,44.04550080854091,293.20942031313126,550,SAT-31-7,44.04550080854091,288.20942031313126,550,left,0.00012733458323522685,78800,433.9894529922243
SAT-32-7,44.04550080854091,293.20942031313126,550,SAT-33-7,44.04550080854091,298.2094203131312,550,right,0.00012733458410712118,78800,433.98945299222424
SAT-37-17,-51.05938896418937,116.16627511606958,550,SAT-36-17,-51.05938896418937,111.1662751160696,550,left,0.0001665363790136463,78800,379.48421769653163
SAT-37-17,-51.05938896418937,116.16627511606958,550,SAT-38-17,-51.05938896418937,121.16627511606958,550,right,0.0001665363790136463,78800,379.48421769653186
SAT-39-15,-48.79111714578574,74.37374077788596,550,SAT-38-15,-48.79111714578574,69.37374077788591,550,left,0.00015156032157794566,78800,397.7736588680335
SAT-39-15,-48.79111714578574,74.37374077788596,550,SAT-40-15,-48.79111714578574,79.37374077788594,550,right,0.00015156032231047447,78800,397.77365886803176
SAT-40-17,-51.05938896418937,131.16627511606958,550,SAT-39-17,-51.05938896418937,126.16627511606957,550,left,0.0001665363790136463,78800,379.48421769653135
SAT-40-17,-51.05938896418937,131.16627511606958,550,SAT-41-17,-51.05938896418937,136.16627511606956,550,right,0.00016653637768033637,78800,379.48421769653174
SAT-47-7,44.04550080854091,8.209420313131252,550,SAT-46-7,44.04550080854091,3.2094203131312575,550,left,0.00012733458323522685,78800,433.98945299222436
SAT-47-7,44.04550080854091,8.209420313131252,550,SAT-48-7,44.04550080854091,13.209420313131247,550,right,0.00012733458410712118,78800,433.9894529922245
SAT-48-7,44.04550080854091,13.209420313131247,550,SAT-47-7,44.04550080854091,8.209420313131252,550,left,0.00012733458410712118,78800,433.9894529922245
SAT-48-7,44.04550080854091,13.209420313131247,550,SAT-49-7,44.04550080854091,18.20942031313124,550,right,0.00012733458585090986,78800,433.9894529922246
SAT-49-5,52.87814164691068,329.615488768937,550,SAT-48-5,52.87814164691068,324.615488768937,550,left,0.00018061173420722476,78800,364.3883439778066
SAT-49-5,52.87814164691068,329.615488768937,550,SAT-50-5,52.87814164691068,334.615488768937,550,right,0.00018061173297782176,78800,364.3883439778065
SAT-53-15,-48.79111714578574,144.37374077788598,550,SAT-52-15,-48.79111714578574,139.37374077788587,550,left,0.00015156032157794566,78800,397.77365886803193
SAT-53-15,-48.79111714578574,144.37374077788598,550,SAT-54-15,-48.79111714578574,149.37374077788587,550,right,0.00015156032231047447,78800,397.7736588680315
SAT-56-15,-48.79111714578574,159.37374077788584,550,SAT-55-15,-48.79111714578574,154.37374077788596,550,left,0.00015156032231047447,78800,397.77365886803165
SAT-56-15,-48.79111714578574,159.37374077788584,550,SAT-57-15,-48.79111714578574,164.37374077788596,550,right,0.00015156032157794566,78800,397.7736588680311
SAT-56-18,-44.045500808547224,233.20942031311776,550,SAT-55-18,-44.045500808547224,228.20942031311776,550,left,0.00012733458410712118,78800,433.98945299217826
SAT-56-18,-44.045500808547224,233.20942031311776,550,SAT-57-18,-44.045500808547224,238.20942031311776,550,right,0.00012733458410712118,78800,433.9894529921779
SAT-59-17,-51.05938896418937,226.16627511606956,550,SAT-58-17,-51.05938896418937,221.16627511606958,550,left,0.00016653638034695622,78800,379.48421769653174
SAT-59-17,-51.05938896418937,226.16627511606956,550,SAT-60-17,-51.05938896418937,231.16627511606956,550,right,0.00016653638034695622,78800,379.48421769653646
SAT-62-4,48.7911171457855,9.37374077788506,550,SAT-61-4,48.7911171457855,4.3737407778850645,550,left,0.00015156032231047447,78800,397.7736588680339
SAT-62-4,48.7911171457855,9.37374077788506,550,SAT-63-4,48.7911171457855,14.373740777885054,550,right,0.0001515603237755321,78800,397.77365886803364
SAT-67-6,51.059388964186034,86.16627511608718,550,SAT-66-6,51.059388964186034,81.16627511608719,550,left,0.00016653638034695622,78800,379.4842176965591
SAT-67-6,51.059388964186034,86.16627511608718,550,SAT-68-6,51.059388964186034,91.16627511608718,550,right,0.0001665363790136463,78800,379.48421769655897
SAT-68-4,48.7911171457855,39.373740777885025,550,SAT-67-4,48.7911171457855,34.37374077788503,550,left,0.00015156032231047447,78800,397.77365886803386
SAT-68-4,48.7911171457855,39.373740777885025,550,SAT-69-4,48.7911171457855,44.37374077788507,550,right,0.00015156032231047447,78800,397.7736588680376
SAT-70-17,-51.05938896418937,281.1662751160696,550,SAT-69-17,-51.05938896418937,276.1662751160696,550,left,0.0001665363790136463,78800,379.48421769653163
SAT-70-17,-51.05938896418937,281.1662751160696,550,SAT-71-17,-51.05938896418937,286.1662751160696,550,right,0.00016653638034695622,78800,379.48421769653174
SAT-1-4,48.793664943419735,64.38242542675418,550,SAT-0-4,48.793664943419735,59.38242542675419,550,left,0.00015157571781911208,78900,397.7534599736119
SAT-1-4,48.793664943419735,64.38242542675418,550,SAT-2-4,48.793664943419735,69.38242542675418,550,right,0.00015157571781911208,78900,397.7534599736123
SAT-1-15,-48.79366494341999,244.38242542675502,550,SAT-0-15,-48.79366494341999,239.38242542675505,550,left,0.00015157571781911208,78900,397.75345997361
SAT-1-15,-48.79366494341999,244.38242542675502,550,SAT-2-15,-48.79366494341999,249.38242542675502,550,right,0.00015157571781911208,78900,397.7534599736104
SAT-4-5,52.87861056709097,104.6258372830056,550,SAT-3-5,52.87861056709097,99.6258372830056,550,left,0.00018061564305173457,78900,364.3844038792813
SAT-4-5,52.87861056709097,104.6258372830056,550,SAT-5-5,52.87861056709097,109.6258372830056,550,right,0.00018061564428111096,78900,364.38440387928114
SAT-9-4,48.793664943419735,104.38242542675418,550,SAT-8-4,48.793664943419735,99.38242542675418,550,left,0.0001515757192840209,78900,397.7534599736125
SAT-9-4,48.793664943419735,104.38242542675418,550,SAT-10-4,48.793664943419735,109.3824254267542,550,right,0.00015157571562174883,78900,397.7534599736122
SAT-9-17,-51.057582527658894,336.17581620335386,550,SAT-8-17,-51.057582527658894,331.17581620335386,550,left,0.00016652338806841902,78900,379.49902376284393
SAT-9-17,-51.057582527658894,336.17581620335386,550,SAT-10-17,-51.057582527658894,341.17581620335386,550,right,0.00016652338806841902,78900,379.49902376284336
SAT-10-7,44.04207597220393,183.21671520387832,550,SAT-9-7,44.04207597220393,178.21671520387832,550,left,0.00012731986132009894,78900,434.0145435496737
SAT-10-7,44.04207597220393,183.21671520387832,550,SAT-11-7,44.04207597220393,188.21671520387835,550,right,0.00012731986306408925,78900,434.01454354967296
SAT-12-6,51.057582527655555,171.17581620337148,550,SAT-11-6,51.057582527655555,166.17581620337148,550,left,0.0001665233867350051,78900,379.4990237628701
SAT-12-6,51.057582527655555,171.17581620337148,550,SAT-13-6,51.057582527655555,176.17581620337145,550,right,0.00016652338806841902,78900,379.49902376287145
SAT-22-17,-51.057582527658894,41.175816203353904,550,SAT-21-17,-51.057582527658894,36.17581620335386,550,left,0.00016652338806841902,78900,379.499023762844
SAT-22-17,-51.057582527658894,41.175816203353904,550,SAT-23-17,-51.057582527658894,46.175816203353904,550,right,0.00016652338806841902,78900,379.49902376284336
SAT-26-7,44.04207597220393,263.2167152038783,550,SAT-25-7,44.04207597220393,258.2167152038783,550,left,0.0001273198639360844,78900,434.0145435496752
SAT-26-7,44.04207597220393,263.2167152038783,550,SAT-27-7,44.04207597220393,268.2167152038783,550,right,0.00012731986306408925,78900,434.01454354967234
SAT-26-15,-48.79366494341999,9.382425426755043,550,SAT-25-15,-48.79366494341999,4.3824254267550495,550,left,0.00015157571781911208,78900,397.75345997361177
SAT-26-15,-48.79366494341999,9.382425426755043,550,SAT-27-15,-48.79366494341999,14.382425426755038,550,right,0.00015157571781911208,78900,397.75345997361023
SAT-29-15,-48.79366494341999,24.382425426755027,550,SAT-28-15,-48.79366494341999,19.382425426755034,550,left,0.00015157571635420324,78900,397.7534599736101
SAT-29-15,-48.79366494341999,24.382425426755027,550,SAT-30-15,-48.79366494341999,29.38242542675502,550,right,0.00015157571635420324,78900,397.75345997361194
SAT-30-16,-52.878610567090135,54.62583728298714,550,SAT-29-16,-52.878610567090135,49.6258372829871,550,left,0.00018061564305173457,78900,364.3844038792897
SAT-30-16,-52.878610567090135,54.62583728298714,550,SAT-31-16,-52.878610567090135,59.625837282987135,550,right,0.00018061564305173457,78900,364.3844038792876
SAT-34-18,-44.04207597221025,123.21671520386484,550,SAT-33-18,-44.04207597221025,118.21671520386484,550,left,0.00012731986306408925,78900,434.0145435496259
