index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-44-9,SAT-10-17,43,0,94.44044130232163,0
1,SAT-30-13,SAT-57-6,35,0,79.24567238815088,0
2,SAT-34-10,SAT-8-17,34,0,78.01304920583067,0
3,SAT-28-3,SAT-71-20,35,0,79.36738566569305,0
4,SAT-54-21,SAT-17-19,38,0,69.29616971246618,0
5,SAT-27-14,SAT-34-10,12,0,37.49220021709,0
6,SAT-28-3,SAT-44-9,23,2,61.539848211782804,26
7,SAT-17-18,SAT-43-13,32,1,68.77170012733724,13
8,SAT-54-21,SAT-60-11,17,1,73.9578356726069,13
9,SAT-30-10,SAT-30-13,4,0,19.69921991378811,0
10,SAT-30-13,SAT-60-11,33,0,67.55009324635324,0
11,SAT-50-3,SAT-6-12,38,0,93.59316556240941,0
12,SAT-53-1,SAT-71-20,22,0,52.40053082518591,0
13,SAT-28-3,SAT-42-5,17,0,30.380566186381344,0
14,SAT-48-5,SAT-27-14,31,0,84.96928910714807,0
15,SAT-42-5,SAT-22-18,30,1,86.71277747847174,13
16,SAT-10-17,SAT-42-8,42,1,103.28184812073583,13
17,SAT-17-19,SAT-42-15,30,1,60.78452372310129,13
18,SAT-43-13,SAT-28-3,26,1,86.37540468212404,13
19,SAT-10-15,SAT-38-0,36,2,84.75563399553339,26
20,SAT-26-0,SAT-38-0,13,0,24.151035150362297,0
21,SAT-63-18,SAT-43-13,26,0,57.45904958243954,0
22,SAT-6-12,SAT-34-10,31,0,67.99668241901676,0
23,SAT-21-4,SAT-60-10,40,2,85.14173357331421,26
24,SAT-0-0,SAT-51-3,25,0,53.324038048061766,0
25,SAT-61-6,SAT-59-17,18,3,101.26997271635283,39
26,SAT-45-3,SAT-25-8,26,2,60.57076466377283,26
27,SAT-50-3,SAT-63-18,21,0,63.99502192368763,0
28,SAT-48-5,SAT-23-0,31,2,72.83978243031598,26
29,SAT-58-7,SAT-0-0,22,2,68.3691860402804,26
30,SAT-45-3,SAT-48-5,10,2,43.561581032682845,26
31,SAT-59-0,SAT-28-3,35,0,69.281796166425,0
32,SAT-3-10,SAT-2-16,8,0,40.6291684429604,0
33,SAT-10-17,SAT-42-5,47,2,136.33653245214637,26
34,SAT-50-3,SAT-0-20,28,0,68.0196679495829,0
35,SAT-51-3,SAT-42-15,38,10,198.24647753835916,130
36,SAT-60-10,SAT-60-11,2,0,6.566406637929373,0
37,SAT-38-0,SAT-42-8,13,2,58.08522068394502,26
38,SAT-26-11,SAT-61-6,249,104,1454.3735396095528,1352
39,SAT-34-10,SAT-50-3,24,2,71.54189833454566,26
40,SAT-69-5,SAT-53-1,21,2,51.828720440606666,26
41,SAT-50-3,SAT-59-0,13,0,34.078460226288094,0
42,SAT-29-6,SAT-60-10,36,1,69.33302905795279,13
43,SAT-30-13,SAT-55-20,33,2,80.69662268021152,26
44,SAT-1-16,SAT-3-21,8,2,35.61057528682337,26
45,SAT-17-10,SAT-51-3,42,2,100.25675455787598,26
46,SAT-0-0,SAT-54-21,20,0,41.926308537691554,0
47,SAT-25-8,SAT-26-11,5,0,21.311717627152017,0
48,SAT-63-3,SAT-68-19,12,0,47.382543958807396,0
49,SAT-50-18,SAT-71-20,24,0,42.32388826641121,0
50,SAT-34-10,SAT-23-0,22,2,83.21949570242826,26
51,SAT-10-15,SAT-23-10,19,1,53.579358753352075,13
52,SAT-19-9,SAT-19-0,10,0,59.09765974136404,0
53,SAT-43-13,SAT-17-18,32,2,68.99367335504337,26
54,SAT-26-21,SAT-8-4,30,3,97.26545467019088,39
55,SAT-30-13,SAT-67-2,47,2,120.93697755222097,26
56,SAT-6-12,SAT-44-9,38,0,81.68290045167824,0
57,SAT-59-17,SAT-4-1,24,1,63.055884887432626,13
58,SAT-25-8,SAT-71-20,37,2,107.13602298529526,26
59,SAT-22-14,SAT-65-8,36,0,85.65562219580896,0
60,SAT-49-14,SAT-10-17,103,34,499.031175132363,442
61,SAT-54-11,SAT-2-5,107,40,596.5950154926268,520
62,SAT-4-20,SAT-27-2,28,0,67.82124000839211,0
63,SAT-54-13,SAT-11-21,38,2,92.91078026531122,26
64,SAT-61-6,SAT-50-18,22,2,83.20029092617112,26
65,SAT-70-21,SAT-19-9,32,2,94.92087846393899,26
66,SAT-0-20,SAT-22-14,29,2,74.45167907224268,26
67,SAT-59-2,SAT-67-2,9,0,14.448369274170817,0
68,SAT-17-19,SAT-29-14,18,2,51.95198186855556,26
69,SAT-49-5,SAT-41-14,18,2,70.24311196408627,26
70,SAT-70-8,SAT-71-20,12,2,67.25652211242141,26
71,SAT-27-2,SAT-46-15,67,20,338.8777709121086,260
72,SAT-49-5,SAT-48-16,13,2,73.62443954563214,26
73,SAT-23-20,SAT-20-16,20,6,109.83987340624877,78
74,SAT-54-2,SAT-41-14,24,2,86.36599090995267,26
75,SAT-49-0,SAT-60-11,23,2,87.57275034867853,26
76,SAT-11-7,SAT-54-11,34,0,66.71344860737301,0
77,SAT-35-10,SAT-56-17,67,20,324.4640421505818,260
78,SAT-59-1,SAT-25-12,46,2,119.652057496268,26
79,SAT-3-10,SAT-0-0,14,2,70.43881317466183,26
80,SAT-43-18,SAT-48-5,19,2,92.34098324946407,26
81,SAT-32-17,SAT-39-15,24,8,116.19746680238015,104
82,SAT-40-11,SAT-13-14,31,0,62.64835363932618,0
83,SAT-32-9,SAT-15-21,28,2,92.7061135398175,26
84,SAT-4-20,SAT-25-0,24,0,51.48972955773489,0
85,SAT-58-7,SAT-70-8,14,0,23.322333552015728,0
86,SAT-60-6,SAT-34-10,31,1,62.5701348655724,13
87,SAT-56-7,SAT-40-3,21,2,51.70298513108325,26
88,SAT-15-11,SAT-17-18,10,2,48.75750095118674,26
89,SAT-28-3,SAT-41-14,25,2,90.3827271741516,26
90,SAT-66-5,SAT-4-14,20,2,73.06882008146391,26
91,SAT-17-15,SAT-58-7,40,1,101.78904513274735,13
92,SAT-70-21,SAT-15-11,28,2,92.67640394375539,26
93,SAT-7-16,SAT-67-2,21,2,69.29664551155454,26
94,SAT-28-9,SAT-44-20,28,2,94.58432956138206,26
95,SAT-7-16,SAT-23-10,23,2,64.80783225065417,26
96,SAT-9-5,SAT-5-13,13,2,58.12287614114162,26
97,SAT-29-14,SAT-58-11,33,0,65.75374368061782,0
98,SAT-63-9,SAT-35-15,41,3,117.93824091910426,39
99,SAT-60-10,SAT-70-13,14,0,37.71630365541296,0
100,SAT-50-3,SAT-1-16,123,45,686.3607888177775,585
101,SAT-36-10,SAT-27-2,18,2,66.81616915748602,26
102,SAT-27-2,SAT-13-6,47,15,229.706762206069,195
103,SAT-45-13,SAT-29-2,28,2,94.60961563702706,26
104,SAT-69-5,SAT-20-0,29,2,69.33792977222322,26
105,SAT-42-18,SAT-21-4,36,3,121.31894075445297,39
106,SAT-60-6,SAT-63-0,10,2,44.157455755182774,26
107,SAT-8-4,SAT-41-14,44,2,111.84717010184285,26
108,SAT-26-11,SAT-68-4,96,30,474.18735078310266,390
109,SAT-38-6,SAT-59-12,28,1,68.78768765101537,13
110,SAT-28-3,SAT-49-5,28,2,68.80433006811164,26
111,SAT-70-3,SAT-43-14,39,2,110.0380461836254,26
