index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-20-6,SAT-31-9,15,0,33.25807491931026,0
1,SAT-20-4,SAT-9-19,19,0,61.17857177822408,0
2,SAT-11-16,SAT-4-3,17,0,67.72602201760574,0
3,SAT-9-18,SAT-52-18,30,0,40.108912188075905,0
4,SAT-23-10,SAT-50-21,39,0,105.51129893986838,0
5,SAT-23-10,SAT-9-18,51,16,258.8681739982303,208
6,SAT-35-9,SAT-4-3,38,2,89.11612320279734,26
7,SAT-31-9,SAT-9-19,33,3,100.98590714507802,39
8,SAT-20-4,SAT-11-16,56,18,316.48887148594446,234
9,SAT-52-18,SAT-6-14,31,2,67.9643287373868,26
10,SAT-4-3,SAT-20-4,18,0,28.670804454326486,0
11,SAT-19-1,SAT-16-16,17,3,89.50786088365568,39
12,SAT-65-6,SAT-9-19,26,1,81.20205755776152,13
13,SAT-11-16,SAT-50-17,35,1,47.264425128915576,13
14,SAT-35-9,SAT-51-15,23,0,61.50283764397342,0
15,SAT-3-16,SAT-32-21,35,3,79.44313532779718,39
16,SAT-52-5,SAT-65-6,43,15,211.32042449291112,195
17,SAT-29-5,SAT-13-17,27,2,91.29692203747608,26
18,SAT-40-10,SAT-50-17,40,12,206.49858634069412,156
19,SAT-16-4,SAT-16-4,1,0,0,0
20,SAT-20-4,SAT-43-20,30,1,76.22562159368573,13
21,SAT-3-16,SAT-65-6,21,2,81.67588453847148,26
22,SAT-16-16,SAT-66-18,25,1,40.279331345551974,13
23,SAT-8-4,SAT-6-14,13,1,68.13193165835669,13
24,SAT-11-16,SAT-19-1,16,1,55.83630758175786,13
25,SAT-20-4,SAT-47-8,32,3,69.7091587123612,39
26,SAT-4-3,SAT-29-5,34,3,92.7567458447716,39
27,SAT-16-4,SAT-16-21,6,0,32.832033189647156,0
28,SAT-50-4,SAT-1-15,35,3,109.23792633925319,39
29,SAT-65-6,SAT-69-14,13,2,58.96733194204885,26
30,SAT-31-9,SAT-15-5,85,32,472.106658477339,416
31,SAT-23-9,SAT-29-9,7,0,10.91732323000803,0
32,SAT-14-20,SAT-4-3,16,0,48.82641262598148,0
33,SAT-43-20,SAT-4-14,40,2,92.17989196747982,26
34,SAT-8-4,SAT-29-5,29,3,79.77252695692596,39
35,SAT-14-20,SAT-61-13,33,2,85.92899001088088,26
36,SAT-36-10,SAT-65-6,208,87,1215.1787880640788,1131
37,SAT-50-17,SAT-54-3,13,2,58.97428975493898,26
38,SAT-16-15,SAT-39-17,70,23,338.6576315554036,299
39,SAT-11-10,SAT-3-0,19,2,78.45259231381362,26
40,SAT-50-21,SAT-57-0,9,0,20.314838212573832,0
41,SAT-60-13,SAT-56-12,6,0,13.804945847020248,0
42,SAT-61-13,SAT-4-14,17,0,30.531807158763073,0
43,SAT-15-5,SAT-69-14,28,3,88.10697369277239,39
44,SAT-68-7,SAT-35-9,36,1,66.31655552010642,13
45,SAT-21-5,SAT-36-10,21,3,57.01949889010449,39
46,SAT-45-10,SAT-57-0,23,2,84.8259162942478,26
47,SAT-16-13,SAT-54-3,45,2,119.95597447166408,26
48,SAT-60-8,SAT-23-10,38,0,69.57023324359432,0
49,SAT-44-7,SAT-9-19,46,2,121.55279529791105,26
50,SAT-26-15,SAT-34-11,13,1,39.03321151399783,13
51,SAT-10-16,SAT-70-12,17,2,45.41700399513717,26
52,SAT-4-14,SAT-69-14,8,0,11.171636841994806,0
53,SAT-50-21,SAT-47-8,13,3,63.93775966322334,39
54,SAT-57-0,SAT-13-17,160,63,902.3659413905368,819
55,SAT-10-16,SAT-71-11,17,2,50.37786098449355,26
56,SAT-16-4,SAT-36-19,28,1,77.86635154704582,13
57,SAT-54-14,SAT-55-10,6,0,27.860701805794964,0
58,SAT-50-11,SAT-14-20,46,3,117.2101316519775,39
59,SAT-68-17,SAT-14-8,28,2,87.8090143147499,26
60,SAT-35-9,SAT-55-10,22,0,43.04131720191642,0
61,SAT-34-11,SAT-64-4,98,31,487.7753116873165,403
62,SAT-16-15,SAT-69-14,21,1,36.856249037079834,13
63,SAT-50-9,SAT-43-20,19,3,83.53619947925269,39
64,SAT-35-8,SAT-16-13,25,0,63.51900501515553,0
65,SAT-7-21,SAT-14-10,19,3,83.54227691347747,39
66,SAT-68-7,SAT-11-16,31,3,122.73567934662778,39
67,SAT-16-21,SAT-24-4,22,4,98.2910621745147,52
68,SAT-5-2,SAT-30-13,37,3,112.6297726467026,39
69,SAT-71-12,SAT-16-4,52,14,249.4636019260841,182
70,SAT-44-7,SAT-10-9,37,1,68.10537129589791,13
71,SAT-16-16,SAT-40-21,30,3,71.63619179202809,39
72,SAT-5-12,SAT-31-9,30,0,67.1527221513062,0
73,SAT-7-11,SAT-47-3,41,2,103.4898365635195,26
74,SAT-43-17,SAT-24-5,36,3,135.7824651004209,39
75,SAT-27-12,SAT-0-14,30,0,56.10553443417591,0
76,SAT-5-12,SAT-66-8,16,0,44.060410661068616,0
77,SAT-11-16,SAT-52-5,49,3,160.99852420079972,39
78,SAT-60-13,SAT-58-1,13,3,68.8994816719036,39
79,SAT-63-11,SAT-3-0,24,3,91.4200096112525,39
80,SAT-3-0,SAT-29-9,36,3,101.18061221284617,39
81,SAT-36-19,SAT-66-8,42,3,120.78772586893349,39
82,SAT-1-15,SAT-57-0,24,3,71.86204798641747,39
83,SAT-56-16,SAT-43-20,18,3,47.3071027874587,39
84,SAT-30-5,SAT-16-13,23,3,75.19130443423225,39
85,SAT-43-1,SAT-66-0,25,0,51.512377484444094,0
86,SAT-15-14,SAT-5-5,46,13,244.33866359454464,169
87,SAT-43-17,SAT-48-5,22,3,113.15971762832602,39
88,SAT-27-2,SAT-22-10,14,3,60.62846452489164,39
89,SAT-35-9,SAT-57-1,31,2,87.50762115006144,26
90,SAT-66-18,SAT-52-5,30,3,121.18042851290338,39
91,SAT-16-13,SAT-23-9,12,0,38.88266244406397,0
92,SAT-47-3,SAT-54-3,8,0,11.122727232425502,0
93,SAT-16-5,SAT-65-11,30,3,76.66555166408706,39
94,SAT-4-17,SAT-24-4,30,2,91.50384394702779,26
95,SAT-21-12,SAT-9-18,39,12,189.73414279816225,156
96,SAT-1-15,SAT-39-17,93,29,434.4086737873818,377
97,SAT-61-13,SAT-29-3,43,2,116.48285122544989,26
98,SAT-43-7,SAT-49-16,22,3,108.22315478482575,39
99,SAT-52-17,SAT-66-8,24,2,81.33087811155755,26
100,SAT-37-4,SAT-16-21,27,1,66.16350398243459,13
101,SAT-16-13,SAT-56-12,34,0,64.19783417785378,0
102,SAT-54-14,SAT-15-5,173,65,964.8891832839905,845
103,SAT-71-11,SAT-62-17,36,11,185.32495290523232,143
104,SAT-11-10,SAT-65-11,20,0,41.99934233483403,0
105,SAT-37-10,SAT-64-6,164,66,933.6647163897192,858
106,SAT-60-8,SAT-56-12,9,0,32.75726003835164,0
107,SAT-16-5,SAT-6-14,20,3,75.32674345794958,39
108,SAT-27-2,SAT-40-9,21,3,67.06265529706604,39
109,SAT-61-2,SAT-10-20,26,0,64.07097967482494,0
110,SAT-15-14,SAT-51-2,47,3,124.11993785182003,39
111,SAT-40-10,SAT-48-3,16,2,58.648560652278235,26
112,SAT-47-8,SAT-70-12,28,0,63.6124333258319,0
113,SAT-71-12,SAT-16-15,29,4,99.83463454591521,52
114,SAT-59-1,SAT-56-16,23,6,129.51811894069175,78
115,SAT-59-12,SAT-16-4,92,28,452.6323430048711,364
116,SAT-33-10,SAT-21-0,23,2,84.67914387510413,26
