index,source,destination,hops,fail count,delay
0,SAT-16-3,SAT-23-17,16,0,61.15961537967637
1,SAT-6-4,SAT-54-3,26,0,39.75998913840599
2,SAT-64-11,SAT-43-16,27,0,58.717120018370906
3,SAT-61-2,SAT-34-21,31,0,68.71303212193598
4,SAT-51-5,SAT-1-21,29,0,66.5161498386205
5,SAT-53-19,SAT-11-6,40,0,96.06670791062847
6,SAT-64-11,SAT-7-0,27,0,90.7149971018551
7,SAT-0-13,SAT-8-20,16,0,55.82325931064272
8,SAT-14-3,SAT-54-3,33,0,51.32147961313147
9,SAT-34-21,SAT-61-2,31,0,68.6939152338875
10,SAT-0-13,SAT-34-14,36,0,61.065855071186334
11,SAT-11-6,SAT-64-11,25,0,56.264225654154004
12,SAT-6-4,SAT-24-0,23,0,51.13307409516421
13,SAT-64-12,SAT-22-19,38,0,82.92431698805397
14,SAT-37-17,SAT-16-3,30,0,78.42999214315353
15,SAT-54-3,SAT-54-17,9,0,52.53125310343507
16,SAT-7-0,SAT-67-16,19,0,54.17842487934299
17,SAT-49-5,SAT-53-19,13,0,57.45791478735738
18,SAT-22-19,SAT-60-3,41,0,93.86825810121336
19,SAT-43-16,SAT-7-12,41,0,70.60558170701728
20,SAT-64-12,SAT-7-0,26,0,84.13432867388839
21,SAT-24-14,SAT-7-0,26,0,73.4642170373088
22,SAT-32-4,SAT-29-7,7,0,23.393272372707024
23,SAT-24-0,SAT-14-3,14,0,35.711038072966026
24,SAT-41-1,SAT-9-15,41,0,91.93447933190313
25,SAT-59-4,SAT-11-21,30,0,65.93333914022642
26,SAT-70-4,SAT-20-20,29,0,69.7413036156075
27,SAT-24-0,SAT-59-12,46,0,108.75041562993101
28,SAT-37-17,SAT-2-12,41,0,75.91838244028399
29,SAT-45-13,SAT-41-1,15,0,70.58822057936678
30,SAT-14-9,SAT-64-11,25,0,53.16299845255491
31,SAT-25-13,SAT-7-0,28,0,81.2507748182797
32,SAT-16-3,SAT-43-16,37,0,92.32733235673713
33,SAT-67-12,SAT-25-12,31,0,58.75893979873303
34,SAT-45-3,SAT-7-0,38,0,74.08010999732535
35,SAT-8-20,SAT-9-15,7,0,34.062454208630434
36,SAT-51-5,SAT-56-11,12,0,45.55054492249545
37,SAT-24-14,SAT-49-5,35,0,89.85818521596222
38,SAT-25-12,SAT-9-15,20,0,41.74226805569399
39,SAT-64-11,SAT-1-12,11,0,24.190503164716862
40,SAT-11-6,SAT-25-12,21,0,56.692345454254195
41,SAT-39-18,SAT-40-4,10,0,53.90817992711482
42,SAT-20-20,SAT-67-12,34,0,83.28414720449013
43,SAT-59-12,SAT-29-7,36,0,74.5101646472939
44,SAT-46-21,SAT-0-13,35,0,84.51426296853234
45,SAT-34-21,SAT-45-13,20,0,66.05919449481763
46,SAT-51-5,SAT-38-2,17,0,35.68678701269508
47,SAT-25-21,SAT-59-4,40,0,79.62161643418486
48,SAT-54-1,SAT-14-9,41,0,91.88526442382023
49,SAT-51-19,SAT-9-15,35,0,63.16001216457865
50,SAT-49-11,SAT-12-0,47,0,115.26340321358768
51,SAT-54-1,SAT-0-13,29,0,87.79528762313858
52,SAT-67-16,SAT-25-15,32,0,43.45177537766954
53,SAT-16-3,SAT-62-3,27,0,41.494651127409504
54,SAT-9-15,SAT-1-9,15,0,50.40166128749912
55,SAT-37-17,SAT-30-9,16,0,61.135751662660965
56,SAT-60-3,SAT-71-7,16,0,39.78698143050147
57,SAT-56-3,SAT-64-12,18,0,68.93137238047946
58,SAT-2-12,SAT-24-0,33,0,92.70677613686142
59,SAT-43-13,SAT-54-16,15,0,33.22057479257175
60,SAT-40-4,SAT-33-5,9,0,15.168834196084202
61,SAT-22-19,SAT-30-9,19,0,75.49541216004216
62,SAT-7-0,SAT-1-9,16,0,66.47116907692522
63,SAT-16-7,SAT-58-6,32,0,43.666265453020536
64,SAT-62-4,SAT-41-3,23,0,35.41794718377912
65,SAT-11-6,SAT-58-9,29,0,50.624555107026474
66,SAT-0-18,SAT-12-20,15,0,29.850991609941488
67,SAT-11-21,SAT-14-3,8,0,31.045613721445136
68,SAT-69-7,SAT-51-5,21,0,35.24805828179954
69,SAT-56-20,SAT-58-6,11,0,54.98850254854026
70,SAT-67-12,SAT-30-9,39,0,83.57893446429327
71,SAT-53-0,SAT-42-12,22,0,79.17573579073895
72,SAT-49-11,SAT-62-21,24,0,81.63240295645573
73,SAT-34-0,SAT-23-17,17,0,46.44307159678835
74,SAT-29-14,SAT-25-12,7,0,19.50263620836997
75,SAT-34-21,SAT-14-9,31,0,90.2249625109593
76,SAT-58-9,SAT-45-16,21,0,61.92942895108837
77,SAT-36-17,SAT-21-11,22,0,57.81911192632556
78,SAT-66-10,SAT-49-5,23,0,53.708794901561795
79,SAT-43-13,SAT-10-10,37,0,79.25115247726431
80,SAT-24-0,SAT-59-4,40,0,74.2456034944301
81,SAT-4-20,SAT-33-5,37,0,81.5698399719713
82,SAT-65-7,SAT-20-20,37,0,92.24713645428078
83,SAT-29-7,SAT-71-7,31,0,41.86618173828719
84,SAT-58-12,SAT-54-16,9,0,31.176660138816104
85,SAT-30-9,SAT-49-9,20,0,34.71700631919464
86,SAT-67-2,SAT-45-3,24,0,41.54277468455642
87,SAT-56-15,SAT-37-11,24,0,52.29757720598028
88,SAT-42-13,SAT-54-16,16,0,34.42891219129136
89,SAT-58-9,SAT-1-9,16,0,27.40816288357473
90,SAT-70-18,SAT-56-13,20,0,50.01273083058517
91,SAT-20-20,SAT-7-21,15,0,30.329118019039885
92,SAT-8-3,SAT-27-15,30,0,88.98072746342373
93,SAT-28-8,SAT-41-3,19,0,48.78553814194618
94,SAT-32-4,SAT-39-15,19,0,80.82082183769229
95,SAT-22-7,SAT-69-7,26,0,34.947643985673054
96,SAT-65-2,SAT-10-10,26,0,73.38878084044725
97,SAT-21-3,SAT-44-8,29,0,61.05104130442828
98,SAT-40-4,SAT-39-16,12,0,66.89097977558964
99,SAT-4-20,SAT-53-0,26,0,55.190380297349876
100,SAT-14-16,SAT-3-2,20,0,66.02425440967933
101,SAT-21-11,SAT-45-7,29,0,59.834340481422466
102,SAT-56-14,SAT-67-12,14,0,30.592155119700173
103,SAT-59-12,SAT-54-16,10,0,32.39880896364652
104,SAT-63-7,SAT-4-6,15,0,22.680387328906217
105,SAT-62-21,SAT-49-5,20,0,55.34114517557992
106,SAT-43-13,SAT-48-21,14,0,58.66306285266682
107,SAT-10-10,SAT-22-7,16,0,36.493075812895675
108,SAT-1-21,SAT-14-16,19,0,48.77473853764955
109,SAT-69-6,SAT-10-10,18,0,42.384411106439025
110,SAT-2-12,SAT-20-17,24,0,54.90164961824375
111,SAT-23-7,SAT-42-9,22,0,39.73814254110299
112,SAT-7-0,SAT-53-4,31,0,61.790740553763456
113,SAT-70-7,SAT-62-4,12,0,29.50793832649788
114,SAT-70-18,SAT-49-11,29,0,71.71273229886864
115,SAT-41-1,SAT-7-15,43,0,94.20913448050447
116,SAT-1-9,SAT-10-9,10,0,16.482020333418742
117,SAT-22-3,SAT-46-18,32,0,79.5906199827407
118,SAT-1-21,SAT-36-17,40,0,69.68845657281761
119,SAT-3-16,SAT-9-15,8,0,13.92132688094042
120,SAT-62-0,SAT-38-10,35,0,95.07733044615195
121,SAT-23-21,SAT-45-16,28,0,59.79419191760126
122,SAT-54-1,SAT-1-9,28,0,75.81675382303082
123,SAT-41-1,SAT-10-10,41,0,97.08979249438968
124,SAT-3-16,SAT-26-9,31,0,74.15255786291247
125,SAT-7-15,SAT-23-17,19,0,32.73741633638301
126,SAT-59-11,SAT-43-16,22,0,52.43663625017251
127,SAT-41-10,SAT-4-12,38,0,81.41167915660012
128,SAT-29-7,SAT-7-7,23,0,30.858595494733663
129,SAT-54-10,SAT-50-14,9,0,32.59698857063826
130,SAT-16-17,SAT-7-0,15,0,44.00812264870691
131,SAT-20-17,SAT-38-10,26,0,68.01529842413684
132,SAT-56-20,SAT-29-7,37,0,92.17333767931228
133,SAT-54-21,SAT-7-0,27,0,55.832335898652595
134,SAT-50-14,SAT-32-14,19,0,28.47538274732031
135,SAT-56-20,SAT-8-11,34,0,88.49201793749371
136,SAT-60-5,SAT-34-0,32,0,64.67592123545384
137,SAT-7-15,SAT-50-14,31,0,46.08259494275701
138,SAT-8-3,SAT-7-7,6,0,27.490391476557207
139,SAT-10-10,SAT-71-7,15,0,35.14604200790191
140,SAT-70-12,SAT-65-2,16,0,71.78660208995966
141,SAT-69-7,SAT-51-19,29,0,87.70519493769473
142,SAT-53-4,SAT-24-0,34,0,65.76032126313292
143,SAT-11-6,SAT-10-10,6,0,27.50818235085401
144,SAT-43-13,SAT-8-11,38,0,75.96266032924377
145,SAT-54-1,SAT-62-4,12,0,30.588388312250505
146,SAT-42-12,SAT-62-3,30,0,83.58269501028214
147,SAT-1-9,SAT-10-1,18,0,63.54951897444724
148,SAT-45-19,SAT-37-7,19,0,75.45808048686277
149,SAT-14-3,SAT-70-20,22,0,58.10148524995388
150,SAT-23-21,SAT-32-16,15,0,43.84802231316742
151,SAT-42-3,SAT-70-7,33,0,60.53759271378197
152,SAT-10-10,SAT-20-17,18,0,58.20483438052842
153,SAT-56-3,SAT-24-0,36,0,70.2101189263231
154,SAT-24-5,SAT-27-4,5,0,10.23840301243631
155,SAT-65-2,SAT-38-9,35,0,79.00604864862204
156,SAT-21-18,SAT-53-15,36,0,58.85916324192565
157,SAT-22-3,SAT-26-9,11,0,44.29343274359293
158,SAT-41-14,SAT-8-4,44,0,106.04775793643688
159,SAT-7-15,SAT-58-9,28,0,67.95150296592942
160,SAT-42-11,SAT-68-18,34,0,77.77584850989537
161,SAT-44-15,SAT-28-2,26,0,78.67366099944933
162,SAT-61-5,SAT-13-7,27,0,42.49681516298741
163,SAT-37-11,SAT-14-8,27,0,57.244798590506896
164,SAT-28-5,SAT-71-10,35,0,68.31353546992548
165,SAT-15-18,SAT-40-0,30,0,61.49205205280342
166,SAT-25-21,SAT-69-4,34,0,70.86157990701365
167,SAT-48-15,SAT-69-12,25,0,48.2213799518137
168,SAT-16-20,SAT-58-16,35,0,62.96325684275887
169,SAT-61-2,SAT-25-12,47,0,109.70122272854198
170,SAT-7-15,SAT-9-15,3,0,2.7149282455247716
171,SAT-9-6,SAT-56-13,33,0,77.08767422277097
172,SAT-7-0,SAT-54-3,29,0,59.07332464982783
173,SAT-52-13,SAT-59-12,9,0,19.10142680068812
174,SAT-43-13,SAT-7-0,46,0,103.1260566358853
175,SAT-33-5,SAT-4-1,34,0,61.725960225320414
176,SAT-54-16,SAT-45-19,13,0,30.704151053871776
177,SAT-5-16,SAT-18-1,21,0,61.860858112294295
178,SAT-47-15,SAT-11-3,47,0,109.68379093962689
179,SAT-61-8,SAT-30-6,34,0,51.73753775201789
180,SAT-20-6,SAT-53-19,43,0,99.44120422771668
181,SAT-69-7,SAT-46-18,35,0,100.34870099255643
182,SAT-32-16,SAT-11-6,32,0,91.33723105242403
183,SAT-58-16,SAT-25-12,38,0,66.60917103806837
184,SAT-28-8,SAT-63-19,47,0,115.01908080577701
185,SAT-70-0,SAT-8-15,18,0,58.18780247233102
186,SAT-49-5,SAT-45-3,7,0,18.021995678590486
187,SAT-25-15,SAT-33-0,16,0,55.74321127096578
188,SAT-8-2,SAT-31-9,31,0,74.07764528120485
189,SAT-0-0,SAT-42-0,31,0,60.34646798973491
190,SAT-50-1,SAT-3-7,32,0,69.94998927640282
191,SAT-32-4,SAT-8-11,32,0,75.29433393637635
192,SAT-44-6,SAT-56-20,21,0,67.19599683887354
193,SAT-5-4,SAT-26-12,30,0,78.19455464044663
194,SAT-27-4,SAT-2-21,31,0,66.69554432760337
195,SAT-10-20,SAT-62-0,23,0,49.975853182509574
196,SAT-60-3,SAT-63-8,9,0,36.497525545912836
197,SAT-61-13,SAT-1-4,22,0,73.75962916642956
198,SAT-15-18,SAT-45-19,32,0,48.983053927811795
199,SAT-44-6,SAT-67-18,34,0,93.76617444400814
