index,source,destination,hops,fail count,delay
0,SAT-34-7,SAT-1-17,44,0,106.34063139586024
1,SAT-51-1,SAT-55-12,16,0,77.1609657465039
2,SAT-42-1,SAT-32-18,16,0,46.662692564845486
3,SAT-31-12,SAT-55-21,34,0,88.680616117049
4,SAT-61-0,SAT-9-6,27,0,64.05090347398013
5,SAT-61-16,SAT-34-7,37,2,102.40015816494403
6,SAT-51-1,SAT-9-6,40,3,107.26380624016096
7,SAT-70-13,SAT-61-0,19,3,73.54750369100344
8,SAT-55-12,SAT-52-21,13,3,63.91427439124407
9,SAT-30-14,SAT-55-21,33,3,86.10330188116951
10,SAT-52-21,SAT-9-6,37,1,81.72977180606937
11,SAT-65-4,SAT-70-13,15,1,65.2640261793925
12,SAT-64-15,SAT-40-17,27,1,42.73137217839405
13,SAT-59-15,SAT-61-16,6,1,22.16576648899933
14,SAT-35-6,SAT-40-11,11,0,38.998399627674985
15,SAT-32-18,SAT-40-17,16,3,58.78127429459657
16,SAT-3-4,SAT-42-1,37,1,72.56698470878891
17,SAT-9-14,SAT-23-10,19,0,48.69437525262694
18,SAT-17-11,SAT-59-15,43,4,127.0152611773768
19,SAT-65-4,SAT-14-15,33,3,105.98334008278022
20,SAT-14-15,SAT-70-13,19,1,38.751722330543686
21,SAT-24-7,SAT-27-18,15,1,75.93227093581741
22,SAT-25-0,SAT-23-6,9,1,41.86630510663937
23,SAT-40-17,SAT-11-5,42,1,114.58092620156673
24,SAT-27-14,SAT-65-1,44,1,101.05136948543577
25,SAT-61-0,SAT-57-6,15,3,72.10014521790723
26,SAT-17-3,SAT-3-13,25,3,88.19034231444236
27,SAT-68-8,SAT-25-0,38,2,98.94024222261089
28,SAT-9-14,SAT-31-13,24,0,41.77322596971821
29,SAT-23-6,SAT-67-17,44,3,143.5486514392379
30,SAT-40-11,SAT-9-17,38,1,77.67107735889823
31,SAT-37-18,SAT-23-6,29,3,114.46814659195836
32,SAT-31-13,SAT-8-12,25,0,48.2208677453987
33,SAT-17-11,SAT-65-3,33,2,90.91776375063766
34,SAT-55-8,SAT-27-14,35,0,84.18270224931302
35,SAT-0-4,SAT-33-4,36,1,65.8854827557546
36,SAT-54-7,SAT-17-11,40,1,82.64219725237534
37,SAT-9-14,SAT-21-13,14,0,25.749195539709767
38,SAT-65-1,SAT-14-7,30,3,86.3571955238293
39,SAT-23-10,SAT-59-12,39,0,83.62919938300867
40,SAT-52-21,SAT-31-13,30,2,86.08281383260166
41,SAT-19-12,SAT-59-4,43,2,116.79025415707176
42,SAT-28-4,SAT-59-12,40,3,102.49173824197072
43,SAT-54-7,SAT-27-18,41,3,128.87725722019366
44,SAT-52-9,SAT-65-3,20,2,60.16845361229837
45,SAT-27-14,SAT-65-4,47,2,133.08878774752353
46,SAT-33-4,SAT-40-17,23,3,109.67384535266362
47,SAT-57-6,SAT-29-7,32,2,64.84915588797553
48,SAT-55-12,SAT-46-4,20,2,80.03545381550957
49,SAT-3-4,SAT-8-1,9,1,27.683324045019255
50,SAT-21-13,SAT-53-16,42,3,110.72539224119339
51,SAT-26-0,SAT-3-13,33,2,95.8044665079191
52,SAT-33-4,SAT-37-18,13,1,58.9150455845755
53,SAT-21-19,SAT-17-11,13,2,58.91504558457491
54,SAT-40-13,SAT-14-7,41,4,133.42434405842084
55,SAT-26-0,SAT-25-0,2,0,2.0125057393562487
56,SAT-9-14,SAT-39-0,39,3,100.95831302894578
57,SAT-65-12,SAT-59-15,18,4,81.91588500232474
58,SAT-23-10,SAT-40-16,30,3,106.23888027960875
59,SAT-1-17,SAT-11-13,15,2,42.21637909248722
60,SAT-11-13,SAT-70-13,14,0,23.487955432033456
61,SAT-21-0,SAT-15-5,18,3,81.92109569896164
62,SAT-21-19,SAT-16-17,14,3,60.50226426110501
63,SAT-41-18,SAT-50-0,14,1,40.80156057432727
64,SAT-30-14,SAT-55-21,33,3,86.34244097275331
65,SAT-47-3,SAT-0-4,35,4,99.10961210821623
66,SAT-8-13,SAT-59-8,27,0,66.76744487840986
67,SAT-1-21,SAT-68-8,15,3,67.17751966726034
68,SAT-10-12,SAT-0-8,15,0,42.425346403509394
69,SAT-59-5,SAT-25-0,40,2,87.00522111322391
70,SAT-30-14,SAT-10-12,23,0,44.98192793841213
71,SAT-17-3,SAT-11-13,17,3,75.36510602988874
72,SAT-26-11,SAT-26-0,12,0,72.2304730172236
73,SAT-65-4,SAT-55-12,19,3,68.6996525210931
74,SAT-31-5,SAT-0-8,35,3,69.82125810852965
75,SAT-0-4,SAT-32-18,41,1,103.4618855873669
76,SAT-14-5,SAT-9-17,16,2,73.62197770490884
77,SAT-65-11,SAT-44-1,32,2,99.08729394687296
78,SAT-31-12,SAT-51-1,32,3,104.58462594331657
79,SAT-23-20,SAT-37-18,25,4,87.94621809101193
80,SAT-61-0,SAT-50-0,12,0,22.13642436196114
81,SAT-40-16,SAT-23-20,22,3,53.78140316768676
82,SAT-55-21,SAT-46-0,11,0,24.269774090860473
83,SAT-44-1,SAT-40-3,7,0,19.49564790186412
84,SAT-11-5,SAT-21-4,14,2,35.60630647880315
85,SAT-48-6,SAT-30-5,24,2,61.44906159143387
86,SAT-8-12,SAT-56-19,32,3,84.83146128849921
87,SAT-40-13,SAT-21-0,29,3,89.8670631429016
88,SAT-14-7,SAT-28-4,20,2,55.08972194659252
89,SAT-67-17,SAT-51-17,23,3,64.83579840693942
90,SAT-5-11,SAT-9-6,16,3,78.586317150038
91,SAT-52-7,SAT-26-20,36,2,100.41064660466012
92,SAT-61-17,SAT-48-8,23,2,79.75415317301152
93,SAT-67-4,SAT-8-13,23,3,80.16167947504405
94,SAT-21-13,SAT-30-4,21,2,86.53112231605613
95,SAT-11-13,SAT-9-14,4,0,9.742580690815096
96,SAT-65-11,SAT-33-17,43,3,117.54169419735338
97,SAT-47-0,SAT-7-19,36,0,71.57684773184842
98,SAT-15-13,SAT-7-17,17,3,65.50066005794999
99,SAT-65-3,SAT-56-15,22,2,93.08966289313338
100,SAT-63-21,SAT-40-0,25,0,51.84182447286375
101,SAT-44-16,SAT-31-13,17,2,40.33298754741767
102,SAT-65-4,SAT-36-10,36,3,86.43766530012667
103,SAT-31-5,SAT-68-8,39,3,76.47069893238358
104,SAT-15-10,SAT-42-1,37,2,101.95240790351802
105,SAT-23-0,SAT-65-3,34,0,67.28937918984775
106,SAT-51-1,SAT-52-7,10,3,54.154161475091584
107,SAT-29-10,SAT-46-10,18,0,33.47056520386317
108,SAT-70-13,SAT-29-7,46,4,140.7597587112808
109,SAT-23-10,SAT-61-16,47,3,133.9757642915426
110,SAT-29-10,SAT-65-4,45,2,109.60796694391398
111,SAT-26-20,SAT-14-5,26,3,104.84857678392292
112,SAT-58-9,SAT-1-17,28,3,103.1534927687055
113,SAT-48-8,SAT-51-1,11,2,50.72123928554477
114,SAT-10-12,SAT-35-6,38,3,118.43348648881869
115,SAT-67-17,SAT-33-18,38,2,74.55298433682682
116,SAT-5-17,SAT-10-12,11,2,40.3962123954192
117,SAT-54-21,SAT-55-21,2,0,1.9695732073362546
118,SAT-32-16,SAT-40-3,18,3,72.09477783511554
119,SAT-21-19,SAT-61-17,41,3,102.89418892059442
120,SAT-23-18,SAT-51-17,36,3,90.30887207794295
121,SAT-59-15,SAT-68-8,17,1,60.21828326950552
122,SAT-0-4,SAT-46-2,29,1,54.30940848741144
123,SAT-65-0,SAT-44-8,30,3,86.66685874227466
124,SAT-46-10,SAT-53-15,21,4,96.74182150602739
125,SAT-10-11,SAT-41-20,41,3,109.5151300513641
126,SAT-42-1,SAT-5-17,48,3,134.19629732069592
127,SAT-9-14,SAT-22-1,23,3,80.24046987136384
128,SAT-39-0,SAT-27-17,20,1,117.40801304247452
129,SAT-53-18,SAT-34-8,30,2,95.73803596916119
130,SAT-69-4,SAT-8-1,15,1,36.88224651515199
131,SAT-14-15,SAT-67-4,31,3,103.14793225615877
132,SAT-36-9,SAT-68-8,34,0,58.63791693508425
133,SAT-45-18,SAT-9-8,47,2,122.61483187393443
134,SAT-1-21,SAT-40-17,44,3,117.86893474937827
135,SAT-67-8,SAT-42-1,33,2,85.49211683613638
136,SAT-31-5,SAT-59-4,32,2,63.96976272889739
137,SAT-61-9,SAT-12-0,33,2,95.46274848234468
138,SAT-49-10,SAT-48-10,2,0,1.9709889723240948
139,SAT-26-20,SAT-48-6,35,3,114.61505957171042
140,SAT-32-8,SAT-39-15,23,4,109.89884181028154
141,SAT-11-11,SAT-44-1,44,2,117.8111887256145
142,SAT-63-5,SAT-30-14,43,3,112.8534445934072
143,SAT-34-8,SAT-40-3,12,2,42.31332816170479
144,SAT-3-7,SAT-3-13,7,0,39.39843982757463
145,SAT-8-15,SAT-56-15,27,1,51.03699136631782
146,SAT-63-11,SAT-14-15,36,4,115.89601602495019
147,SAT-55-8,SAT-48-6,16,3,63.58663837981953
148,SAT-0-8,SAT-44-1,36,2,90.18638757104085
149,SAT-17-8,SAT-59-12,35,0,75.16043546546851
150,SAT-15-17,SAT-29-1,21,2,62.228106027408586
151,SAT-39-0,SAT-51-1,14,0,29.950657679923303
152,SAT-25-4,SAT-16-20,16,1,53.60463017485335
153,SAT-48-21,SAT-34-7,25,3,88.49373257912332
154,SAT-58-9,SAT-19-12,37,0,80.29054588493099
155,SAT-25-0,SAT-12-19,17,0,40.90941685495848
156,SAT-24-9,SAT-42-1,27,2,80.92787947254364
157,SAT-67-17,SAT-0-11,12,2,47.286391596773235
158,SAT-51-14,SAT-57-17,14,3,55.75416813065907
159,SAT-35-21,SAT-11-11,35,2,103.52623487143923
160,SAT-70-13,SAT-59-4,23,2,89.22112346499945
161,SAT-61-17,SAT-55-8,16,2,68.5579499628516
162,SAT-60-18,SAT-28-13,38,2,83.28691437091193
163,SAT-57-3,SAT-39-0,22,0,48.080090578249994
164,SAT-48-10,SAT-7-0,42,2,114.54223252364433
165,SAT-71-20,SAT-30-0,34,0,70.11476119938081
166,SAT-7-4,SAT-45-18,43,1,106.10980111593767
167,SAT-10-1,SAT-23-20,17,0,43.59487549462065
168,SAT-65-3,SAT-48-6,25,3,73.73058945294068
169,SAT-43-0,SAT-13-5,42,3,121.22884299505141
170,SAT-33-18,SAT-59-4,43,4,147.55017772957044
171,SAT-8-4,SAT-15-13,17,3,70.53664822824396
172,SAT-57-17,SAT-44-16,19,2,53.30656765238356
173,SAT-49-17,SAT-40-3,18,2,67.23852401514029
174,SAT-6-0,SAT-36-21,32,0,65.76875335660156
175,SAT-63-14,SAT-71-20,15,3,52.478464627962424
176,SAT-36-7,SAT-35-4,7,2,34.406121856682546
177,SAT-13-14,SAT-6-20,14,3,50.843461527913945
178,SAT-58-9,SAT-11-5,34,2,91.88346977926825
179,SAT-61-17,SAT-65-4,14,2,65.6376721415602
180,SAT-19-1,SAT-43-19,29,0,65.52637835740107
181,SAT-3-13,SAT-30-4,39,2,114.70722629283985
182,SAT-52-7,SAT-62-17,25,3,108.28833951671025
183,SAT-15-17,SAT-60-18,31,2,63.867565695180815
184,SAT-64-0,SAT-9-12,28,2,92.40868881208972
185,SAT-70-12,SAT-10-11,14,0,29.91406397566058
186,SAT-14-1,SAT-28-6,24,3,82.01182212270322
187,SAT-14-13,SAT-63-14,25,0,42.73016787926535
188,SAT-33-14,SAT-17-8,23,0,64.5558389519845
189,SAT-15-21,SAT-45-18,42,4,119.40059637548094
190,SAT-46-15,SAT-39-10,13,1,43.832265468404
191,SAT-10-13,SAT-65-11,20,0,43.524589172038674
192,SAT-26-0,SAT-36-7,20,3,75.47352748031062
193,SAT-63-1,SAT-13-7,31,3,88.14263733317881
