index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-65-10,SAT-10-19,27,0,80.05225384080771,0
1,SAT-36-20,SAT-12-6,33,0,82.11420947911967,0
2,SAT-57-8,SAT-67-19,22,0,84.55670484042511,0
3,SAT-46-18,SAT-58-21,16,0,36.29601116402644,0
4,SAT-60-0,SAT-61-5,7,0,34.064656371967075,0
5,SAT-44-15,SAT-61-5,96,34,539.4442538029684,442
6,SAT-60-0,SAT-58-21,4,0,10.489168344245838,0
7,SAT-10-19,SAT-67-19,16,0,24.083073249398335,0
8,SAT-36-20,SAT-52-11,26,2,84.75839954793014,26
9,SAT-12-6,SAT-46-6,239,102,1394.076026226545,1326
10,SAT-22-18,SAT-10-19,14,1,25.843313482017543,13
11,SAT-60-0,SAT-36-20,27,0,56.73456115772243,0
12,SAT-24-12,SAT-44-15,24,0,47.329717184284526,0
13,SAT-37-15,SAT-22-10,21,0,53.55490614251919,0
14,SAT-69-2,SAT-46-6,28,1,54.63091216664736,13
15,SAT-24-8,SAT-69-2,34,2,82.65388375075855,26
16,SAT-48-15,SAT-6-8,38,1,94.02645082459738,13
17,SAT-21-4,SAT-44-0,28,1,63.112856560354444,13
18,SAT-61-5,SAT-52-1,14,2,40.684107859445035,26
19,SAT-52-11,SAT-36-20,26,3,84.81412988655077,39
20,SAT-66-0,SAT-4-10,21,1,78.00339277460878,13
21,SAT-14-7,SAT-27-16,25,1,88.27159733113251,13
22,SAT-36-20,SAT-48-0,15,0,34.950597262103365,0
23,SAT-69-8,SAT-15-16,29,1,87.87485389086092,13
24,SAT-52-11,SAT-37-4,53,16,266.9747728421577,208
25,SAT-27-16,SAT-37-15,32,11,153.89763909278614,143
26,SAT-15-16,SAT-47-0,39,3,90.88707053648784,39
27,SAT-48-15,SAT-48-0,8,0,45.964846465505524,0
28,SAT-21-1,SAT-36-20,19,0,46.98199639233629,0
29,SAT-38-4,SAT-24-8,19,3,48.79190248686596,39
30,SAT-69-8,SAT-11-19,26,1,89.51488996685242,13
31,SAT-48-15,SAT-64-3,27,1,85.41768575029846,13
32,SAT-58-21,SAT-39-19,22,0,43.72071467285872,0
33,SAT-52-11,SAT-41-15,20,2,66.11186642100053,26
34,SAT-49-20,SAT-30-17,23,0,43.15664291685647,0
35,SAT-10-11,SAT-48-15,47,4,133.56269119293455,52
36,SAT-60-0,SAT-1-5,25,3,93.17034213460985,39
37,SAT-66-9,SAT-44-0,32,2,94.26610606129437,26
38,SAT-29-13,SAT-65-10,40,0,84.87180722570969,0
39,SAT-57-8,SAT-4-1,27,2,76.3375955599906,26
40,SAT-12-21,SAT-65-9,30,3,96.28500888355785,39
41,SAT-44-15,SAT-49-20,11,3,40.89017595392647,39
42,SAT-44-0,SAT-67-19,27,0,56.7666766294765,0
43,SAT-21-1,SAT-51-3,33,0,61.063614317525484,0
44,SAT-4-10,SAT-35-9,33,0,63.016014609733475,0
45,SAT-29-13,SAT-57-8,34,0,77.98196916383529,0
46,SAT-44-15,SAT-45-2,11,3,60.71015745472795,39
47,SAT-69-16,SAT-37-4,43,3,117.26399320693818,39
48,SAT-43-7,SAT-58-21,24,2,76.11655752464426,26
49,SAT-48-0,SAT-29-7,63,20,312.77049546152074,260
50,SAT-21-4,SAT-61-8,37,3,77.89335905154584,39
51,SAT-4-10,SAT-66-0,21,2,81.62354758214327,26
52,SAT-56-21,SAT-10-2,30,0,66.71247767386038,0
53,SAT-15-16,SAT-64-3,33,3,95.82769173440006,39
54,SAT-21-9,SAT-71-4,72,23,356.86478390482216,299
55,SAT-24-12,SAT-39-19,23,3,69.9557555126964,39
