index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-47-11,SAT-2-19,36,0,85.81207902608024,0
1,SAT-38-18,SAT-19-11,27,0,69.3846869295893,0
2,SAT-71-9,SAT-32-14,39,0,85.78605497273388,0
3,SAT-34-1,SAT-50-16,24,0,65.6868173826287,0
4,SAT-35-3,SAT-56-8,27,0,58.717120018370935,0
5,SAT-56-16,SAT-68-0,19,0,54.18605909528187,0
6,SAT-71-9,SAT-25-8,28,0,48.31040027021977,0
7,SAT-45-6,SAT-32-14,22,0,68.5595651100605,0
8,SAT-35-3,SAT-19-11,25,0,72.24807879370908,0
9,SAT-29-12,SAT-50-14,24,0,46.81253427197628,0
10,SAT-37-6,SAT-71-9,38,0,61.630511692379876,0
11,SAT-33-6,SAT-5-5,30,0,41.06191245897441,0
12,SAT-2-19,SAT-29-12,35,0,79.22836993579912,0
13,SAT-35-3,SAT-17-6,22,0,41.87490222731715,0
14,SAT-56-8,SAT-2-8,19,0,28.915360266132172,0
15,SAT-6-10,SAT-45-6,38,0,66.97448626336505,0
16,SAT-56-16,SAT-37-6,30,0,89.06570937792402,0
17,SAT-4-8,SAT-1-18,14,0,69.35906264223539,0
18,SAT-38-18,SAT-19-11,27,0,69.36648946413605,0
19,SAT-26-9,SAT-33-6,11,0,28.334432579895022,0
20,SAT-30-12,SAT-2-19,36,0,80.4426694154154,0
21,SAT-32-14,SAT-45-6,22,0,68.57237741734455,0
22,SAT-10-2,SAT-30-19,26,0,64.99502626975665,0
23,SAT-56-16,SAT-17-10,40,0,80.03301687568415,0
24,SAT-35-3,SAT-37-6,6,0,22.161921553067533,0
25,SAT-67-15,SAT-34-1,42,0,93.15552525403567,0
26,SAT-64-16,SAT-32-19,36,0,59.092453514370696,0
27,SAT-7-1,SAT-31-0,26,0,53.583086089698114,0
28,SAT-33-6,SAT-25-8,11,0,23.006939471313867,0
29,SAT-1-8,SAT-56-8,18,0,27.353335064109174,0
30,SAT-33-6,SAT-54-15,31,0,85.0242851658084,0
31,SAT-4-15,SAT-47-11,34,0,66.24082918483305,0
32,SAT-34-11,SAT-1-8,37,0,72.82557497173549,0
33,SAT-54-0,SAT-5-5,29,0,61.138791343482886,0
34,SAT-25-1,SAT-30-12,17,0,78.38411609414378,0
35,SAT-37-6,SAT-47-11,16,0,45.181422637859704,0
36,SAT-2-19,SAT-38-19,37,0,57.98732986353423,0
37,SAT-69-17,SAT-2-21,10,0,32.4403212758241,0
38,SAT-2-8,SAT-70-21,14,0,64.01934381730005,0
39,SAT-22-12,SAT-54-0,43,0,105.03753898677944,0
40,SAT-42-6,SAT-26-7,18,0,26.330870211276114,0
41,SAT-4-10,SAT-54-15,28,0,63.12442331059302,0
42,SAT-2-8,SAT-1-18,12,0,66.89418214333595,0
43,SAT-19-11,SAT-32-14,17,0,40.46923369851069,0
44,SAT-54-0,SAT-22-12,43,0,105.02777082864452,0
45,SAT-30-19,SAT-1-18,31,0,46.87789114869222,0
46,SAT-13-9,SAT-11-11,5,0,16.776121694332268,0
47,SAT-54-13,SAT-10-2,40,0,106.66523292256086,0
48,SAT-3-21,SAT-45-6,38,0,82.85923207836758,0
49,SAT-4-8,SAT-19-11,19,0,43.88668561424623,0
50,SAT-30-0,SAT-70-9,42,0,98.44205306375392,0
51,SAT-32-19,SAT-70-21,37,0,67.98727905692697,0
52,SAT-70-19,SAT-21-13,30,0,67.6772225280442,0
53,SAT-36-8,SAT-30-19,18,0,79.60754676517129,0
54,SAT-54-15,SAT-69-12,19,0,40.330260151142966,0
55,SAT-46-1,SAT-31-0,17,0,35.91578911316699,0
56,SAT-59-20,SAT-70-3,17,0,50.377860984493914,0
57,SAT-10-2,SAT-31-4,24,0,42.00030026050286,0
58,SAT-17-11,SAT-14-10,5,0,12.461974968026022,0
59,SAT-33-6,SAT-36-8,6,0,16.841751645441715,0
60,SAT-26-9,SAT-64-16,42,0,87.74806603368631,0
61,SAT-10-2,SAT-67-15,25,0,77.5314330802672,0
62,SAT-35-6,SAT-54-0,26,0,62.74788605685382,0
63,SAT-32-11,SAT-34-11,3,0,4.024976202831581,0
64,SAT-64-6,SAT-70-14,15,0,59.951224866453124,0
65,SAT-11-11,SAT-21-13,13,0,31.19327486857233,0
66,SAT-16-21,SAT-21-13,14,0,58.67437671619639,0
67,SAT-2-8,SAT-11-14,16,0,53.73840133675886,0
68,SAT-10-21,SAT-51-3,36,0,75.65882730556712,0
69,SAT-5-10,SAT-16-15,17,0,47.93640406737033,0
70,SAT-38-1,SAT-34-15,13,0,57.44458743486918,0
71,SAT-5-1,SAT-36-9,40,0,90.60959417205115,0
72,SAT-5-5,SAT-45-6,34,0,45.87308128940466,0
73,SAT-11-17,SAT-34-1,30,0,67.8578837697807,0
74,SAT-54-13,SAT-17-6,43,0,89.27269594277212,0
75,SAT-25-5,SAT-34-1,14,0,37.31802981096733,0
76,SAT-25-8,SAT-50-1,33,0,76.66596663008707,0
77,SAT-33-14,SAT-47-8,21,0,61.680591539296636,0
78,SAT-36-9,SAT-45-17,18,0,63.58365636268459,0
79,SAT-30-19,SAT-70-3,39,0,90.32907231150766,0
80,SAT-25-5,SAT-21-13,13,0,57.4422866905327,0
81,SAT-4-15,SAT-45-17,34,0,51.193323575872235,0
82,SAT-51-3,SAT-8-5,32,0,48.73780678232409,0
83,SAT-38-1,SAT-46-1,9,0,15.636679355897584,0
84,SAT-59-20,SAT-56-16,8,0,29.94890174204152,0
85,SAT-60-14,SAT-33-14,28,0,42.92554260267822,0
86,SAT-3-2,SAT-53-12,33,0,92.66850222138243,0
87,SAT-59-0,SAT-5-2,21,0,45.58965876127987,0
88,SAT-70-21,SAT-45-11,36,0,96.3509252907588,0
89,SAT-20-14,SAT-18-7,10,0,48.757500951186735,0
90,SAT-66-13,SAT-2-14,10,0,19.2780949035593,0
91,SAT-4-15,SAT-34-1,39,0,89.34703376258811,0
92,SAT-6-10,SAT-10-21,16,0,77.13924377177693,0
93,SAT-0-0,SAT-54-13,28,0,81.18712813685705,0
94,SAT-35-8,SAT-17-6,21,0,35.43129725096984,0
95,SAT-14-5,SAT-2-11,19,0,54.12140058311351,0
96,SAT-29-21,SAT-26-7,12,0,56.211993292320685,0
97,SAT-64-6,SAT-45-6,20,0,23.54422421137575,0
98,SAT-46-4,SAT-11-14,46,0,108.60603524961387,0
99,SAT-5-10,SAT-45-17,40,0,85.2260751469416,0
100,SAT-31-4,SAT-36-12,14,0,58.664435515362946,0
101,SAT-2-8,SAT-60-18,25,0,82.83697713269503,0
102,SAT-42-8,SAT-28-13,20,0,55.5406247970855,0
103,SAT-67-15,SAT-64-6,13,0,62.816270670051324,0
104,SAT-59-6,SAT-33-15,36,0,91.32562112331806,0
105,SAT-3-2,SAT-50-14,36,0,96.32311512545215,0
106,SAT-38-18,SAT-40-7,14,0,74.68319691691707,0
107,SAT-2-7,SAT-10-2,14,0,42.642928788418416,0
108,SAT-55-6,SAT-47-13,16,0,55.884098499179935,0
109,SAT-70-21,SAT-38-1,35,0,75.61312448515743,0
110,SAT-14-5,SAT-39-10,31,0,63.48427822936322,0
111,SAT-35-6,SAT-28-0,14,0,47.981068438697754,0
112,SAT-54-1,SAT-55-2,3,0,8.365933414438555,0
113,SAT-21-9,SAT-63-13,35,0,80.25142984700229,0
114,SAT-47-8,SAT-36-8,12,0,17.86151628327209,0
115,SAT-35-3,SAT-21-15,25,0,82.82554694632177,0
116,SAT-34-1,SAT-54-6,26,0,57.34843399968831,0
117,SAT-6-10,SAT-59-20,30,0,88.95464714883289,0
118,SAT-23-17,SAT-28-0,11,0,39.03529462123336,0
119,SAT-67-15,SAT-59-6,18,0,69.02287803190167,0
120,SAT-32-11,SAT-47-13,18,0,40.10382900578463,0
121,SAT-54-1,SAT-5-10,33,0,87.28537113877005,0
122,SAT-32-19,SAT-42-21,13,0,29.387863580068498,0
123,SAT-19-11,SAT-36-9,20,0,44.27714389192037,0
124,SAT-5-1,SAT-67-10,20,0,71.35318643588813,0
125,SAT-35-8,SAT-36-9,3,0,8.19277664792936,0
126,SAT-7-7,SAT-39-0,40,0,85.17405258655715,0
127,SAT-59-6,SAT-31-4,31,0,47.440868631778415,0
128,SAT-47-8,SAT-25-1,30,0,72.92117567372722,0
129,SAT-58-7,SAT-21-13,42,0,88.49165993283295,0
130,SAT-14-5,SAT-38-0,30,0,62.23263580115544,0
131,SAT-20-17,SAT-64-16,30,0,40.8671096846891,0
132,SAT-47-13,SAT-24-17,28,0,54.441204054412964,0
133,SAT-51-0,SAT-58-7,15,0,54.540022227196104,0
134,SAT-32-10,SAT-3-3,37,0,81.49057462107717,0
135,SAT-34-18,SAT-27-2,14,0,49.22823570564989,0
136,SAT-25-5,SAT-6-17,30,0,88.9345999512307,0
137,SAT-63-14,SAT-2-11,15,0,37.09121887686716,0
138,SAT-23-17,SAT-5-9,27,0,74.57702175053197,0
139,SAT-47-20,SAT-33-6,23,0,69.67796205117841,0
140,SAT-0-7,SAT-6-17,17,0,73.01110923209201,0
141,SAT-46-19,SAT-53-12,15,0,54.536396460438844,0
142,SAT-3-3,SAT-38-19,42,0,94.70599383125135,0
143,SAT-69-17,SAT-33-17,37,0,44.73200876897179,0
144,SAT-37-11,SAT-39-14,6,0,22.85965157114237,0
