index,source,destination,hops,fail count,delay
0,SAT-8-8,SAT-25-19,29,0,93.18506711666647
1,SAT-32-9,SAT-9-10,25,0,48.31891333375902
2,SAT-42-20,SAT-37-14,12,0,45.56155573917723
3,SAT-0-3,SAT-43-4,31,0,46.67531882600532
4,SAT-18-11,SAT-8-10,12,0,26.176329269886978
5,SAT-46-9,SAT-68-11,25,0,53.085548709150984
6,SAT-43-4,SAT-20-3,25,0,38.35918892896321
7,SAT-8-8,SAT-8-10,3,0,13.132813275858776
8,SAT-41-9,SAT-12-16,41,2,112.36177571359741
9,SAT-18-11,SAT-42-10,26,0,53.639547113726294
10,SAT-18-0,SAT-37-14,28,0,75.93891776771567
11,SAT-12-21,SAT-0-3,17,0,45.500725998749395
12,SAT-46-9,SAT-31-6,21,1,51.31176845092091
13,SAT-16-3,SAT-42-10,34,0,77.99638758504744
14,SAT-41-9,SAT-68-11,30,0,62.184779642955334
15,SAT-57-14,SAT-26-19,37,2,75.77897652646332
16,SAT-64-19,SAT-32-9,43,1,109.84825475866522
17,SAT-66-9,SAT-23-10,31,0,59.2722993050743
18,SAT-17-11,SAT-46-10,31,0,63.46886754231004
19,SAT-46-9,SAT-41-9,6,0,9.087222873645672
20,SAT-42-8,SAT-26-0,25,1,74.61106042552787
21,SAT-31-6,SAT-18-11,19,1,50.85211860463441
22,SAT-45-9,SAT-8-8,37,0,62.85164452812135
23,SAT-56-15,SAT-46-10,16,0,46.6319127659552
24,SAT-64-4,SAT-41-9,29,2,64.71372277000961
25,SAT-64-9,SAT-8-10,18,0,35.66803488171394
26,SAT-17-19,SAT-0-2,23,0,60.18536825375615
27,SAT-15-7,SAT-16-3,6,1,27.644847632991805
28,SAT-31-20,SAT-17-11,24,1,78.40675487920228
29,SAT-57-14,SAT-42-7,23,0,66.76889507110008
30,SAT-42-7,SAT-31-14,19,0,61.22969755089558
31,SAT-13-7,SAT-42-20,39,1,99.07286237447991
32,SAT-23-10,SAT-71-11,26,0,53.68567248832568
33,SAT-63-11,SAT-47-8,20,0,45.45745266915655
34,SAT-66-9,SAT-57-14,15,0,47.22697468234815
35,SAT-26-19,SAT-12-16,20,1,52.11970031381338
36,SAT-39-15,SAT-45-9,13,0,47.66458288079122
37,SAT-57-14,SAT-8-10,28,0,63.032638613462964
38,SAT-36-21,SAT-64-9,39,2,104.54183944286537
39,SAT-44-10,SAT-28-1,26,1,81.14070788326958
40,SAT-21-13,SAT-26-19,12,2,46.34479507051745
41,SAT-66-9,SAT-48-8,20,0,35.57572058933745
42,SAT-31-20,SAT-17-11,24,1,78.22782421323816
43,SAT-50-15,SAT-34-11,21,0,48.29645573058755
44,SAT-8-8,SAT-15-7,9,0,16.291303978046653
45,SAT-4-7,SAT-64-19,23,1,82.17803693618986
46,SAT-30-13,SAT-48-8,24,0,61.856992030196594
47,SAT-42-20,SAT-28-1,18,0,45.20237884310297
48,SAT-18-0,SAT-52-5,44,2,106.35940020225948
49,SAT-12-16,SAT-42-7,40,1,100.38258613360276
50,SAT-45-12,SAT-20-7,31,0,67.6028410409896
51,SAT-0-15,SAT-4-4,16,2,77.79380227343796
52,SAT-46-0,SAT-60-0,15,0,28.17530581193938
53,SAT-35-17,SAT-29-7,17,1,73.91648247423488
54,SAT-64-4,SAT-28-1,40,0,69.21371648343857
55,SAT-21-20,SAT-48-8,38,2,103.23765559200666
56,SAT-43-4,SAT-17-11,34,2,82.14682126293236
57,SAT-46-10,SAT-18-11,30,0,61.59171105216487
58,SAT-62-12,SAT-64-9,6,0,23.34531876895814
