index,source,destination,hops,fail count,delay
0,SAT-30-3,SAT-11-12,29,0,82.51750020544806
1,SAT-11-11,SAT-9-3,11,0,54.99649946807539
2,SAT-44-1,SAT-42-9,11,0,54.99649946807539
3,SAT-40-12,SAT-13-7,33,0,85.77882429593241
4,SAT-0-6,SAT-37-6,36,0,43.141811381206765
5,SAT-54-9,SAT-28-3,137,58,773.2803892355398
6,SAT-42-10,SAT-30-3,20,0,69.50141670340409
7,SAT-13-7,SAT-12-18,19,5,113.59029369795755
8,SAT-17-1,SAT-16-18,19,6,113.5895151164651
9,SAT-44-1,SAT-37-6,21,5,99.09295226518928
10,SAT-29-15,SAT-17-1,21,1,67.33053255470269
11,SAT-70-14,SAT-40-12,33,1,67.55009324635323
12,SAT-9-3,SAT-42-10,41,1,91.5551669618245
13,SAT-16-18,SAT-54-9,44,1,101.0289515199562
14,SAT-37-6,SAT-53-5,20,1,41.803617730185174
15,SAT-54-9,SAT-44-1,19,8,72.12943398362063
16,SAT-15-16,SAT-61-7,36,4,110.0529300298472
17,SAT-18-2,SAT-16-18,21,6,122.11495565876598
18,SAT-11-12,SAT-42-9,51,8,185.51608684923383
19,SAT-45-7,SAT-0-6,39,5,125.14556139372485
20,SAT-54-9,SAT-42-10,14,1,30.11686507899433
21,SAT-60-2,SAT-57-21,7,1,25.577491607698
22,SAT-37-6,SAT-63-11,32,2,74.64392419378925
23,SAT-29-15,SAT-49-16,22,0,34.166165790545385
24,SAT-30-3,SAT-9-3,106,42,592.7260594434341
25,SAT-17-1,SAT-30-0,15,0,32.03377467430413
26,SAT-32-4,SAT-47-21,21,3,62.21745784700259
27,SAT-62-11,SAT-45-7,22,0,60.47947567862241
28,SAT-42-10,SAT-9-3,41,0,110.7412453037671
29,SAT-44-1,SAT-50-21,9,0,24.886983138801092
30,SAT-37-6,SAT-45-10,13,2,39.14474292940139
31,SAT-49-5,SAT-23-0,32,4,83.7564476818822
32,SAT-45-7,SAT-27-15,35,4,134.0405180566589
33,SAT-69-2,SAT-44-2,76,25,377.2861150620754
34,SAT-64-2,SAT-44-1,22,1,45.7390331704179
35,SAT-30-0,SAT-30-0,1,0,0
36,SAT-14-1,SAT-50-10,46,5,129.79024424819025
37,SAT-51-15,SAT-69-15,25,3,74.64663288115202
38,SAT-18-2,SAT-35-18,36,6,151.485279588883
39,SAT-16-18,SAT-49-16,44,4,130.28575364418109
40,SAT-13-7,SAT-40-0,35,4,98.8263421616809
41,SAT-61-7,SAT-14-1,32,4,88.3442691758867
42,SAT-70-14,SAT-21-16,32,5,89.59870981912283
43,SAT-44-10,SAT-36-9,10,0,22.278899866094196
44,SAT-46-5,SAT-42-10,10,5,40.68827980372883
45,SAT-65-0,SAT-67-7,10,0,49.989919294379455
46,SAT-49-4,SAT-47-21,8,3,36.74689720407973
47,SAT-69-15,SAT-26-9,36,3,96.16396803684634
48,SAT-55-12,SAT-49-16,21,5,103.71632689759858
49,SAT-24-9,SAT-23-0,11,4,61.05509174858027
50,SAT-0-6,SAT-46-5,236,105,1423.2617529839188
51,SAT-44-10,SAT-9-18,50,5,160.69821529580648
52,SAT-35-18,SAT-26-8,20,4,83.27733141429377
53,SAT-34-17,SAT-50-10,24,4,77.27731763883898
54,SAT-39-14,SAT-51-15,26,7,108.58961710549333
55,SAT-36-9,SAT-47-7,26,6,113.45257341285202
56,SAT-67-11,SAT-18-2,35,4,117.23285947925352
57,SAT-22-4,SAT-9-1,17,3,45.135351392327564
58,SAT-11-20,SAT-11-1,4,0,19.699219913788497
59,SAT-42-9,SAT-26-19,31,5,122.6367486613839
60,SAT-46-5,SAT-29-16,29,5,105.64503635736254
61,SAT-13-7,SAT-49-5,327,146,1974.6818506995337
62,SAT-0-6,SAT-26-8,133,54,747.143729905434
63,SAT-18-2,SAT-18-3,2,0,6.566406637929374
64,SAT-7-16,SAT-65-13,46,17,230.94568799247534
65,SAT-60-2,SAT-44-1,18,1,37.709654237587216
66,SAT-13-7,SAT-46-13,40,3,104.27426981005509
67,SAT-61-15,SAT-0-6,31,5,146.27567384360896
68,SAT-34-17,SAT-25-11,16,5,57.00076069180828
69,SAT-40-0,SAT-6-2,53,8,184.877195624479
70,SAT-48-10,SAT-7-8,48,7,165.68007089451498
71,SAT-17-1,SAT-21-15,19,4,99.7513141810314
72,SAT-67-7,SAT-44-10,27,3,64.92422386944354
73,SAT-50-10,SAT-45-7,9,0,29.53074251284301
74,SAT-10-7,SAT-70-17,31,5,141.7909737204616
75,SAT-64-2,SAT-25-16,50,4,169.2139543552577
76,SAT-66-12,SAT-61-7,11,0,42.60701223390608
77,SAT-57-21,SAT-9-1,27,0,60.332974448736415
78,SAT-36-4,SAT-30-19,14,3,57.694821318618445
79,SAT-39-14,SAT-25-11,18,2,46.918769445940114
80,SAT-51-17,SAT-16-4,45,3,123.0258535444913
81,SAT-50-21,SAT-14-1,39,0,83.49787037739843
82,SAT-30-0,SAT-1-11,41,4,125.19954788266989
83,SAT-41-4,SAT-40-3,7,3,34.78661810913414
84,SAT-30-3,SAT-11-4,31,5,106.93434965320468
85,SAT-39-14,SAT-65-13,30,2,70.3566941338286
86,SAT-14-1,SAT-24-1,11,0,19.54172645500638
87,SAT-8-21,SAT-49-16,37,0,93.82164574268594
88,SAT-44-2,SAT-36-9,16,4,60.582533336745094
89,SAT-29-16,SAT-18-20,16,4,46.364945999672344
90,SAT-40-3,SAT-30-20,16,2,52.36962306951598
91,SAT-60-2,SAT-42-9,26,4,78.86706222396593
92,SAT-34-19,SAT-36-9,13,4,69.57158435526758
93,SAT-66-7,SAT-65-18,17,4,100.32400044440973
94,SAT-16-9,SAT-36-3,31,4,104.73924613903041
95,SAT-16-21,SAT-69-2,37,7,145.3397597990137
96,SAT-11-11,SAT-28-0,29,0,106.43994191009371
97,SAT-15-17,SAT-40-3,34,3,98.24599986592513
98,SAT-27-9,SAT-29-15,9,0,43.05561956857651
99,SAT-38-20,SAT-9-3,47,6,163.5963511506698
100,SAT-57-21,SAT-2-9,28,0,99.1285056485926
101,SAT-9-3,SAT-26-9,24,6,70.49616313914035
102,SAT-36-4,SAT-55-12,28,5,87.28753209871196
103,SAT-42-17,SAT-53-6,23,3,92.35252927764843
104,SAT-22-4,SAT-32-18,19,3,72.06052837120437
105,SAT-26-8,SAT-50-10,27,1,57.051968173692615
106,SAT-65-0,SAT-38-20,30,0,67.46384291669399
107,SAT-18-5,SAT-30-0,18,4,56.262149893134115
108,SAT-21-16,SAT-65-4,39,4,116.29947758920434
109,SAT-69-2,SAT-0-7,17,9,90.39031455202965
110,SAT-42-9,SAT-22-10,22,0,43.179420738569654
111,SAT-30-20,SAT-55-7,35,0,104.86392736716597
112,SAT-64-2,SAT-11-12,30,7,100.44642977490156
