index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-32-14,SAT-19-2,24,0,81.68816774945628,0
1,SAT-63-10,SAT-51-0,23,0,80.45554456713607,0
2,SAT-39-18,SAT-32-0,12,0,35.947088114356525,0
3,SAT-55-1,SAT-27-17,35,0,73.91188893254167,0
4,SAT-70-4,SAT-40-0,35,0,67.75760467731328,0
5,SAT-32-14,SAT-69-2,46,0,108.79462257676836,0
6,SAT-19-2,SAT-39-18,27,0,67.07520030783449,0
7,SAT-45-7,SAT-63-10,22,0,44.60830434602049,0
8,SAT-65-2,SAT-34-21,35,0,75.95238861464296,0
9,SAT-40-0,SAT-28-1,14,0,30.09363389791745,0
10,SAT-40-0,SAT-51-0,12,0,22.13855011942588,0
11,SAT-4-17,SAT-63-2,21,0,61.99739920437903,0
12,SAT-33-9,SAT-69-2,44,0,90.31621109256348,0
13,SAT-26-0,SAT-32-0,7,0,12.075572792414107,0
14,SAT-66-20,SAT-20-9,38,0,104.26201413676493,0
15,SAT-39-18,SAT-60-11,29,0,71.82982030609715,0
16,SAT-66-20,SAT-9-4,22,0,60.10977813040679,0
17,SAT-34-21,SAT-70-13,45,0,96.8712082587348,0
18,SAT-18-5,SAT-25-3,10,0,21.754471222722685,0
19,SAT-32-14,SAT-45-7,21,0,63.97485496158994,0
20,SAT-32-14,SAT-32-0,9,0,52.531253103435034,0
21,SAT-63-2,SAT-58-8,12,0,45.555193925774326,0
22,SAT-51-0,SAT-14-12,46,0,108.76134506668099,0
23,SAT-25-3,SAT-39-18,22,0,65.37109229703091,0
24,SAT-70-4,SAT-59-8,16,0,39.810485567753226,0
25,SAT-23-0,SAT-16-6,14,0,48.01570967770379,0
26,SAT-58-10,SAT-59-18,10,0,53.76229165345317,0
27,SAT-34-21,SAT-10-12,34,0,88.6425849418013,0
28,SAT-12-19,SAT-15-6,13,0,62.79077539141927,0
29,SAT-65-2,SAT-27-19,40,0,87.53870331786536,0
30,SAT-28-1,SAT-70-4,34,0,61.052877810114325,0
31,SAT-31-0,SAT-64-17,39,0,73.57387314234467,0
32,SAT-14-12,SAT-44-20,39,0,89.45311156496025,0
33,SAT-69-2,SAT-37-10,41,0,91.91456879572829,0
34,SAT-29-2,SAT-32-14,14,0,69.35625222544618,0
35,SAT-64-18,SAT-37-10,36,0,85.75262061600083,0
36,SAT-31-8,SAT-44-20,24,0,81.65953962608465,0
37,SAT-51-0,SAT-25-17,32,0,64.94044575500138,0
