index,source,destination,hops,fail count,delay
0,SAT-69-10,SAT-40-9,31,0,63.43518227060642
1,SAT-38-3,SAT-13-8,31,0,63.647612747651706
2,SAT-18-13,SAT-4-13,15,0,25.414569293113697
3,SAT-36-21,SAT-47-0,13,0,28.137321533082737
4,SAT-57-18,SAT-37-0,25,0,53.92694530211469
5,SAT-52-7,SAT-14-16,44,2,120.84279632008868
6,SAT-4-13,SAT-47-0,39,4,111.76262917615881
7,SAT-29-14,SAT-69-10,37,1,84.33341359776122
8,SAT-57-18,SAT-18-13,39,3,92.7144385808794
9,SAT-27-10,SAT-36-21,21,0,89.88290069564695
10,SAT-36-21,SAT-22-6,22,0,63.21259937602828
11,SAT-27-10,SAT-14-16,20,0,55.41421038734715
12,SAT-63-20,SAT-52-7,21,0,72.64946559963218
13,SAT-69-10,SAT-43-10,27,0,51.00596905375865
14,SAT-0-7,SAT-40-9,35,0,57.44036963700764
15,SAT-37-0,SAT-43-10,17,0,77.73961616449392
16,SAT-31-4,SAT-43-14,23,5,87.47340127604326
17,SAT-47-0,SAT-4-2,32,0,71.49797057099327
18,SAT-13-8,SAT-67-21,28,6,91.73524789382789
19,SAT-40-9,SAT-69-10,31,0,59.27229930507431
20,SAT-36-21,SAT-43-10,19,0,85.96824044117767
21,SAT-67-21,SAT-23-16,38,2,103.93075058706246
22,SAT-29-9,SAT-31-4,8,0,35.294734828925904
23,SAT-15-4,SAT-22-6,10,1,21.752269013336168
24,SAT-1-16,SAT-51-10,29,2,74.6244397777677
25,SAT-54-15,SAT-49-5,22,3,114.12138838977106
26,SAT-13-8,SAT-11-14,21,6,121.83302301320168
27,SAT-27-10,SAT-37-12,13,0,32.76202504502893
28,SAT-0-7,SAT-24-11,29,2,69.91806891739402
29,SAT-9-1,SAT-67-21,17,0,40.559209622724026
30,SAT-6-6,SAT-47-1,37,4,88.97500250840986
31,SAT-1-16,SAT-54-15,79,30,419.92356839465924
32,SAT-31-5,SAT-44-0,19,3,55.795524121971674
33,SAT-49-5,SAT-18-13,40,4,108.34859786885903
34,SAT-40-9,SAT-27-10,15,0,30.220606969613478
35,SAT-35-15,SAT-37-0,10,5,49.60535643072631
36,SAT-14-11,SAT-18-13,7,0,21.18305709533219
37,SAT-11-0,SAT-48-6,48,4,142.50580404651663
38,SAT-51-10,SAT-55-12,7,0,20.987544887728294
39,SAT-0-7,SAT-21-9,24,2,51.35816791067723
40,SAT-7-8,SAT-54-0,34,6,97.7721231602525
41,SAT-47-9,SAT-5-11,33,0,67.7614661517982
42,SAT-70-21,SAT-10-9,23,0,89.23280622154095
43,SAT-45-13,SAT-40-1,16,4,74.7688418586173
44,SAT-29-9,SAT-11-0,28,0,91.87485146692775
45,SAT-31-5,SAT-21-9,15,4,44.48216864408454
46,SAT-35-15,SAT-4-2,41,4,115.56894022770348
47,SAT-36-21,SAT-38-3,7,0,30.19450454058013
48,SAT-5-13,SAT-44-4,43,0,118.79198650516989
49,SAT-6-6,SAT-45-8,38,3,86.38021545652988
50,SAT-15-4,SAT-38-3,27,2,61.287871009236774
51,SAT-5-13,SAT-54-11,26,0,54.72146437130723
52,SAT-7-8,SAT-55-17,40,4,141.8010352553693
53,SAT-35-5,SAT-23-16,24,4,94.09870086367901
54,SAT-63-20,SAT-43-14,27,0,75.84548623833662
55,SAT-23-16,SAT-38-3,25,4,86.4434011551397
56,SAT-40-14,SAT-63-20,30,6,81.32857666203087
57,SAT-6-14,SAT-54-15,36,5,115.32643799230651
