index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-32-12,SAT-33-1,13,0,73.46309619954334,0
1,SAT-47-12,SAT-19-12,29,0,54.90778336948129,0
2,SAT-44-13,SAT-45-15,4,0,14.51587921337861,0
3,SAT-70-4,SAT-0-3,4,0,9.332538512969094,0
4,SAT-43-7,SAT-43-15,9,0,52.53125310343502,0
5,SAT-32-12,SAT-52-19,68,23,344.94178055840143,213
6,SAT-64-2,SAT-57-19,97,42,597.1125191920366,168
7,SAT-19-12,SAT-70-4,114,43,642.2163959384698,463
8,SAT-12-7,SAT-41-8,89,30,440.08296107262726,436
9,SAT-32-12,SAT-29-19,17,6,90.81138657944004,9
10,SAT-29-14,SAT-42-17,17,0,35.71499047355905,0
11,SAT-32-12,SAT-70-4,43,0,94.41865302898958,0
12,SAT-35-19,SAT-0-3,42,0,95.50081321475251,0
13,SAT-29-19,SAT-43-7,25,0,82.91181928981638,0
14,SAT-32-12,SAT-44-13,14,0,28.33331862612716,0
15,SAT-1-12,SAT-64-2,20,3,81.98286045552544,3
16,SAT-49-9,SAT-62-20,25,4,95.85725248870197,4
17,SAT-47-9,SAT-32-12,19,0,46.96088853472515,0
18,SAT-41-2,SAT-16-7,131,52,734.9088113508041,652
19,SAT-0-3,SAT-62-12,20,4,77.27210548865567,4
20,SAT-25-3,SAT-51-21,31,1,73.39032432242416,1
21,SAT-29-19,SAT-43-7,25,0,82.90297785424882,0
22,SAT-41-2,SAT-5-11,46,0,103.42628924839102,0
23,SAT-29-14,SAT-62-12,36,0,65.97181320114609,0
24,SAT-41-8,SAT-57-19,28,2,94.40903968182332,2
25,SAT-60-21,SAT-12-7,129,50,726.5587327103179,602
26,SAT-63-19,SAT-50-17,120,52,719.5921972960565,364
27,SAT-62-12,SAT-51-21,21,4,79.10502915896626,4
28,SAT-24-11,SAT-21-11,4,0,6.03773808121856,0
29,SAT-25-3,SAT-47-9,29,4,79.41317866277987,4
30,SAT-44-1,SAT-64-12,32,4,108.62155045058307,4
31,SAT-51-19,SAT-32-12,27,3,80.37505346732814,3
32,SAT-63-19,SAT-32-14,69,18,295.9256311804835,258
33,SAT-71-14,SAT-70-4,12,0,66.89479499467784,0
34,SAT-45-15,SAT-25-3,31,4,101.62330367602117,6
35,SAT-24-11,SAT-55-17,104,34,529.2091823918388,499
36,SAT-41-9,SAT-45-2,12,3,53.20624505571895,3
37,SAT-62-12,SAT-12-7,248,110,1517.2691857802906,1265
38,SAT-71-14,SAT-29-19,92,31,454.73946275253576,439
39,SAT-26-2,SAT-6-21,24,0,55.906212864855725,0
40,SAT-20-6,SAT-64-2,33,3,76.93540101535372,3
41,SAT-32-12,SAT-39-9,11,0,32.44590558484069,0
42,SAT-42-10,SAT-62-12,23,0,52.289476754507035,0
43,SAT-43-15,SAT-67-11,29,2,69.6968618062631,2
44,SAT-55-17,SAT-40-3,24,3,79.41389549412854,5
45,SAT-0-3,SAT-70-13,13,4,68.72134188123803,7
46,SAT-41-2,SAT-43-7,16,6,89.00659471155365,8
47,SAT-21-0,SAT-36-5,29,4,112.68809943163242,4
48,SAT-50-17,SAT-17-5,52,4,178.30990838754113,4
49,SAT-60-21,SAT-46-17,131,56,787.0280358996044,420
50,SAT-29-19,SAT-34-13,12,3,48.439450935282494,3
51,SAT-21-11,SAT-25-17,23,7,125.48472876488094,13
52,SAT-44-1,SAT-39-9,14,4,61.64301470612483,4
53,SAT-46-2,SAT-59-12,24,4,89.35464654628802,4
54,SAT-43-7,SAT-35-3,29,10,145.7937505309177,38
55,SAT-5-16,SAT-65-5,32,4,146.6383192516776,4
56,SAT-49-7,SAT-24-11,30,2,71.8418622413419,2
57,SAT-29-1,SAT-67-11,45,4,127.64774691718351,4
58,SAT-56-3,SAT-33-6,75,25,376.60806127211765,267
59,SAT-44-10,SAT-40-3,20,6,105.72603753154887,12
60,SAT-65-8,SAT-13-17,74,23,384.49446237424536,213
61,SAT-39-5,SAT-0-3,102,35,506.1389228605136,563
62,SAT-9-20,SAT-44-10,46,3,128.90086946553774,3
63,SAT-27-18,SAT-49-7,122,46,690.1966587753647,508
64,SAT-45-8,SAT-29-19,60,19,311.53541388215393,139
65,SAT-3-18,SAT-16-7,77,28,437.40134625223584,184
66,SAT-2-10,SAT-12-7,104,45,627.9545290659163,228
67,SAT-44-10,SAT-19-12,28,0,62.02814900983668,0
68,SAT-58-17,SAT-57-13,6,3,28.071672710988846,3
69,SAT-29-19,SAT-24-11,14,3,61.12856236576797,5
70,SAT-34-13,SAT-26-5,65,24,382.16137623103896,108
71,SAT-60-21,SAT-9-20,23,0,44.89423536823245,0
72,SAT-35-6,SAT-62-12,34,3,88.67707676653652,3
73,SAT-33-6,SAT-3-14,39,3,106.69752657320387,6
