index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-5-0,SAT-58-4,24,0,52.543879364594844,0
1,SAT-17-11,SAT-71-13,21,0,45.80868808129066,0
2,SAT-9-19,SAT-31-15,27,0,53.38333656276177,0
3,SAT-24-2,SAT-25-6,6,0,27.498249734037696,0
4,SAT-8-5,SAT-43-10,41,0,75.97384457085361,0
5,SAT-0-9,SAT-26-19,37,2,101.6438550036294,2
6,SAT-29-20,SAT-8-5,33,2,101.29107152149433,2
7,SAT-5-9,SAT-17-15,19,0,55.98597841420265,0
8,SAT-5-0,SAT-39-12,45,1,112.66209237473507,1
9,SAT-1-21,SAT-43-10,42,2,113.7456137376105,2
10,SAT-17-15,SAT-0-9,24,0,62.884362507498224,0
11,SAT-5-0,SAT-64-20,16,0,36.75042671186828,0
12,SAT-43-10,SAT-63-15,26,0,60.46253046014328,0
13,SAT-9-0,SAT-9-19,4,0,19.699219913788177,0
14,SAT-5-9,SAT-58-4,25,0,56.239697853927346,0
15,SAT-5-0,SAT-8-5,13,2,63.25381554815318,2
16,SAT-29-20,SAT-58-4,36,0,79.44036054638174,0
17,SAT-64-14,SAT-24-2,43,2,109.99639498503987,2
18,SAT-43-6,SAT-20-15,33,1,90.9615209267445,1
19,SAT-5-9,SAT-49-6,144,56,793.7979281938293,812
20,SAT-24-2,SAT-27-0,6,0,18.57027840324793,0
21,SAT-7-4,SAT-26-9,25,2,59.169081103859554,2
22,SAT-39-12,SAT-5-9,38,0,81.51627454148094,0
23,SAT-8-5,SAT-9-0,7,1,34.212021147277795,1
24,SAT-43-10,SAT-11-4,39,1,83.55805447176202,1
25,SAT-26-19,SAT-49-13,30,2,76.20556912899167,2
26,SAT-1-21,SAT-64-14,17,2,60.367636192146286,2
27,SAT-55-19,SAT-27-0,32,0,64.75177178408575,0
28,SAT-17-15,SAT-8-5,56,18,316.4574950713953,90
29,SAT-15-18,SAT-7-4,23,3,103.02518552066206,3
30,SAT-8-5,SAT-5-13,12,2,56.694394308541035,2
31,SAT-20-15,SAT-60-6,234,96,1371.0297484200885,1584
32,SAT-5-9,SAT-25-6,144,60,839.6567753379915,630
33,SAT-43-6,SAT-68-11,31,1,67.524876565533,1
34,SAT-0-9,SAT-43-10,31,0,59.33346891630158,0
35,SAT-22-5,SAT-17-10,11,2,39.774492665284285,2
36,SAT-58-20,SAT-20-10,45,2,120.01530160100405,2
37,SAT-9-0,SAT-28-2,22,0,47.52945657937275,0
38,SAT-21-19,SAT-26-2,11,0,40.88582900402676,0
39,SAT-36-21,SAT-64-20,30,0,57.53354615102125,0
40,SAT-5-13,SAT-7-4,16,3,88.55867302919361,4
41,SAT-50-7,SAT-71-3,26,2,59.81718728088461,2
42,SAT-64-8,SAT-37-8,28,0,43.51397092711212,0
43,SAT-16-4,SAT-55-7,37,2,65.54516451720039,2
44,SAT-64-20,SAT-17-11,35,2,99.03999394275331,2
