index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-70-13,SAT-55-0,25,0,77.58700747616727,0
1,SAT-5-5,SAT-16-20,19,0,59.523701471027756,0
2,SAT-24-5,SAT-35-3,14,0,26.691668281380885,0
3,SAT-22-15,SAT-43-0,29,0,71.84993329422969,0
4,SAT-62-2,SAT-39-7,29,0,61.182366383011306,0
5,SAT-25-1,SAT-16-20,13,0,36.04352077286224,0
6,SAT-39-7,SAT-22-15,26,0,76.03026610115562,0
7,SAT-16-8,SAT-55-0,42,1,98.14698421665736,1
8,SAT-49-4,SAT-24-5,31,2,67.42798378996966,2
9,SAT-70-13,SAT-43-20,35,2,83.32847311385422,2
10,SAT-21-17,SAT-16-8,15,0,65.25757149512245,0
11,SAT-16-20,SAT-25-1,13,0,36.04987536948704,0
12,SAT-48-11,SAT-35-3,22,0,68.54702366320589,0
13,SAT-17-18,SAT-18-8,12,0,66.89604873004535,0
14,SAT-71-10,SAT-22-15,29,0,64.60710505071772,0
15,SAT-24-5,SAT-34-7,13,2,26.986665965154465,2
16,SAT-43-20,SAT-14-11,39,1,99.13958046016974,1
17,SAT-48-11,SAT-21-17,88,28,431.3898005368583,379
18,SAT-70-13,SAT-17-15,22,0,39.367175126110716,0
19,SAT-27-20,SAT-15-19,14,0,25.853759246819152,0
20,SAT-62-2,SAT-39-7,29,2,64.71372277001,2
21,SAT-34-11,SAT-2-5,103,32,503.80807929924293,528
22,SAT-55-0,SAT-20-15,43,0,89.06212515289268,0
23,SAT-61-19,SAT-35-3,33,0,81.02916704143901,0
24,SAT-18-11,SAT-18-8,4,0,19.69921991378814,0
25,SAT-39-7,SAT-11-12,34,0,71.66625725342311,0
26,SAT-34-11,SAT-52-1,29,1,90.49004584222806,1
27,SAT-1-4,SAT-20-15,31,2,98.58226791764291,2
28,SAT-52-20,SAT-62-2,15,0,44.383390917519016,0
29,SAT-49-4,SAT-13-5,42,2,82.7617498430738,2
30,SAT-64-11,SAT-39-7,30,0,60.95846992760362,0
31,SAT-45-17,SAT-7-18,36,1,53.74867362913454,1
32,SAT-62-18,SAT-16-8,37,1,101.50390322277634,1
33,SAT-48-11,SAT-15-19,42,2,98.3258063596048,2
34,SAT-33-7,SAT-52-20,29,1,85.28830974237124,1
35,SAT-64-7,SAT-11-17,64,18,314.9961321757022,172
36,SAT-12-13,SAT-55-0,39,2,99.36392470006344,2
37,SAT-42-16,SAT-26-8,25,1,74.57430124534045,1
38,SAT-52-20,SAT-34-7,28,2,84.09051385366082,2
39,SAT-20-15,SAT-54-18,38,2,66.9079443481242,2
40,SAT-39-7,SAT-34-11,10,0,33.21198179465831,0
