index,source,destination,hops,fail count,delay
0,SAT-27-6,SAT-38-11,17,0,46.39088819516901
1,SAT-24-13,SAT-25-19,8,0,41.21376620565581
2,SAT-29-16,SAT-45-5,28,0,91.95244393434623
3,SAT-28-3,SAT-6-13,33,0,92.78177639033801
4,SAT-39-10,SAT-61-11,24,0,49.7082364282361
5,SAT-5-2,SAT-7-15,14,2,75.43806549304391
6,SAT-25-19,SAT-61-11,45,0,110.33062890199098
7,SAT-66-15,SAT-38-11,33,1,71.17192121320757
8,SAT-50-1,SAT-27-6,33,3,96.02503872377507
9,SAT-61-2,SAT-59-8,9,3,42.60951626082934
10,SAT-12-4,SAT-38-11,34,0,81.88449291715071
11,SAT-24-13,SAT-39-10,19,0,46.90785989903535
12,SAT-45-5,SAT-5-2,36,1,63.90801554658228
13,SAT-61-2,SAT-59-17,10,0,48.43139304071698
14,SAT-59-10,SAT-7-15,26,0,72.06739400023055
15,SAT-57-1,SAT-4-21,22,0,50.3693569482118
16,SAT-61-11,SAT-5-2,26,2,84.7305153995465
17,SAT-9-11,SAT-6-13,6,0,18.572411301269312
18,SAT-11-18,SAT-38-11,35,2,89.22029038868796
19,SAT-14-15,SAT-67-10,25,1,63.271049283738364
20,SAT-27-6,SAT-50-2,28,2,63.092808317826915
21,SAT-43-1,SAT-7-19,41,0,96.80488687863506
22,SAT-23-5,SAT-66-15,40,1,101.44811292570765
23,SAT-61-2,SAT-11-7,28,0,72.70677745716796
24,SAT-57-1,SAT-25-19,37,0,88.96719128675534
25,SAT-21-8,SAT-15-6,9,0,22.78693153377935
26,SAT-39-4,SAT-61-2,25,1,48.339632607647616
27,SAT-62-19,SAT-24-13,41,2,93.808978794886
28,SAT-53-19,SAT-51-15,9,2,42.5990597668297
29,SAT-50-2,SAT-29-16,30,0,90.57855827161809
30,SAT-14-15,SAT-38-17,27,2,42.763242332365756
31,SAT-6-10,SAT-2-5,14,2,65.49541151589828
32,SAT-59-8,SAT-57-18,13,1,68.13326880066934
33,SAT-51-11,SAT-67-10,18,0,37.979250538193554
34,SAT-31-13,SAT-11-7,27,0,75.6197103558101
35,SAT-5-2,SAT-1-10,13,3,58.97428975493867
36,SAT-50-2,SAT-14-11,46,3,117.08498960489844
37,SAT-57-18,SAT-23-4,51,4,159.82831774465194
38,SAT-10-13,SAT-12-4,14,2,75.4276045008532
39,SAT-38-11,SAT-51-11,14,0,26.163292413288744
40,SAT-7-15,SAT-2-5,20,2,99.91815977128962
41,SAT-57-1,SAT-4-21,22,0,50.331643580574834
42,SAT-23-4,SAT-6-10,24,3,66.79612522612793
43,SAT-54-20,SAT-58-15,12,2,52.35561993772761
44,SAT-35-10,SAT-27-6,13,0,41.97811977988185
45,SAT-51-15,SAT-29-16,30,3,81.43979615951038
46,SAT-23-11,SAT-3-10,22,0,46.817134926665354
47,SAT-28-20,SAT-30-17,12,3,62.29130139385598
48,SAT-38-17,SAT-4-21,39,2,81.09054880608919
49,SAT-19-8,SAT-63-19,40,3,117.38040899141157
50,SAT-66-15,SAT-9-14,17,1,30.505628442204102
51,SAT-37-13,SAT-11-7,33,0,86.41169758764788
52,SAT-39-10,SAT-9-11,32,0,65.51085437918232
53,SAT-58-15,SAT-67-3,20,4,80.18436614487031
54,SAT-6-17,SAT-7-19,4,2,14.74617991647844
55,SAT-48-8,SAT-34-3,20,0,55.431327821551704
56,SAT-19-9,SAT-50-1,40,2,101.97858597982099
57,SAT-59-10,SAT-58-15,15,4,86.97752162393165
58,SAT-39-11,SAT-62-17,30,0,85.68607183276967
59,SAT-39-10,SAT-46-17,15,0,59.721172569064464
60,SAT-54-10,SAT-35-10,20,0,37.34568843898009
61,SAT-19-0,SAT-6-17,19,0,58.99437850805257
62,SAT-49-20,SAT-7-12,39,2,100.35732004946186
63,SAT-46-8,SAT-51-4,12,2,47.36945098524758
64,SAT-58-15,SAT-67-3,20,4,80.2000004019027
65,SAT-6-9,SAT-9-11,6,0,18.606135136482738
66,SAT-66-6,SAT-45-5,95,37,511.7134817548822
67,SAT-51-13,SAT-55-20,12,0,53.189031102591095
68,SAT-49-12,SAT-67-15,22,0,54.90386164225296
69,SAT-54-10,SAT-47-11,9,0,20.327946331182616
70,SAT-46-8,SAT-64-11,22,0,48.80233886557401
71,SAT-63-19,SAT-28-4,51,4,155.08549753074558
72,SAT-60-17,SAT-24-19,39,2,71.33905117943051
73,SAT-25-19,SAT-19-9,17,2,75.2188007780596
74,SAT-15-6,SAT-3-18,23,3,84.7735351768264
75,SAT-2-14,SAT-55-20,26,3,70.13488510736383
76,SAT-15-6,SAT-24-19,19,2,73.42190012747086
