index,source,destination,hops,fail count,delay
0,SAT-46-14,SAT-14-19,38,0,72.27597502389304
1,SAT-38-2,SAT-57-20,24,0,60.75682773522896
2,SAT-7-9,SAT-18-8,13,0,24.217747232291703
3,SAT-68-5,SAT-1-6,7,0,12.729522549530351
4,SAT-10-12,SAT-46-18,43,0,83.77287439110324
5,SAT-19-6,SAT-7-9,16,2,38.96567851330672
6,SAT-0-20,SAT-6-11,16,2,68.72043716882656
7,SAT-46-18,SAT-4-3,38,1,94.13099296430234
8,SAT-38-2,SAT-10-12,39,3,110.61913644483728
9,SAT-69-4,SAT-57-20,19,1,58.6439946825006
10,SAT-60-15,SAT-4-17,19,0,35.23721109225569
11,SAT-34-14,SAT-58-13,26,0,45.03660553199309
12,SAT-14-19,SAT-60-3,33,0,81.07448862947858
13,SAT-20-1,SAT-0-20,24,0,58.90343750570632
14,SAT-14-18,SAT-10-5,16,1,77.16356616764585
15,SAT-45-16,SAT-0-20,32,3,69.66216992171955
16,SAT-21-0,SAT-30-9,19,0,77.21098441916465
17,SAT-46-14,SAT-60-3,26,0,94.65922171813253
18,SAT-69-4,SAT-1-6,17,7,85.22599719144768
19,SAT-48-6,SAT-40-21,16,3,58.7812742945969
20,SAT-12-12,SAT-45-16,38,0,90.92661518472518
21,SAT-10-5,SAT-18-8,12,1,29.57068103004
22,SAT-30-9,SAT-52-21,33,2,100.89006632948526
23,SAT-60-3,SAT-20-1,35,0,64.37063138522815
24,SAT-34-14,SAT-46-14,13,0,19.214181791013534
25,SAT-58-10,SAT-10-12,27,0,60.24292152186721
26,SAT-14-18,SAT-23-12,16,2,53.80122955421703
27,SAT-45-16,SAT-21-14,27,2,51.540252546900724
28,SAT-58-6,SAT-19-1,39,2,85.64226218733006
29,SAT-30-9,SAT-4-18,38,3,114.06498546821376
30,SAT-58-10,SAT-40-17,26,1,68.18766825788612
31,SAT-10-5,SAT-68-5,71,28,390.1109029349192
32,SAT-4-17,SAT-58-6,34,3,127.47411141872982
33,SAT-10-12,SAT-4-18,13,1,46.80604709170306
34,SAT-10-12,SAT-12-14,5,0,17.050075929107855
35,SAT-29-6,SAT-62-0,40,2,92.1511093074718
36,SAT-69-4,SAT-58-21,17,1,50.41625634961241
37,SAT-51-16,SAT-21-18,35,3,74.58840143799614
38,SAT-57-20,SAT-22-3,41,0,88.78183415317237
39,SAT-60-3,SAT-30-9,37,3,87.7212147138546
40,SAT-42-14,SAT-21-14,22,0,33.551560729166646
41,SAT-45-18,SAT-40-17,19,7,92.26450994919398
42,SAT-34-2,SAT-33-15,13,2,73.82816638527862
