index,source,destination,hops,fail count,delay
0,SAT-63-7,SAT-46-12,23,0,56.34415412748449
1,SAT-3-5,SAT-43-20,40,0,85.40878829975183
2,SAT-23-20,SAT-35-0,15,0,34.91672981281336
3,SAT-65-2,SAT-54-12,22,0,79.22292138481588
4,SAT-58-1,SAT-67-6,15,0,50.48096355840872
5,SAT-17-19,SAT-65-2,30,0,71.36495038868422
6,SAT-31-8,SAT-67-6,39,0,70.93218907441467
7,SAT-23-20,SAT-54-12,40,2,102.24893647865616
8,SAT-63-4,SAT-18-17,43,3,141.79859799252037
9,SAT-43-20,SAT-43-21,2,0,6.566406637929352
10,SAT-70-9,SAT-12-19,25,0,91.0984193103809
11,SAT-35-0,SAT-29-14,15,1,60.82040228458398
12,SAT-67-6,SAT-63-4,7,0,18.065906426281323
13,SAT-31-8,SAT-54-12,28,0,63.21303133621973
14,SAT-17-19,SAT-33-1,21,0,51.96816901050171
15,SAT-23-20,SAT-29-14,13,2,49.01076069939453
16,SAT-36-13,SAT-43-20,15,0,58.65724185813037
17,SAT-25-6,SAT-33-1,14,2,45.64846101873803
18,SAT-46-12,SAT-6-1,44,0,134.94465183381772
19,SAT-22-12,SAT-58-1,48,3,130.09253084389258
20,SAT-70-9,SAT-66-3,11,2,45.80316709124735
21,SAT-35-13,SAT-70-14,37,0,70.00349979080382
22,SAT-4-20,SAT-63-4,24,2,81.70519069320365
23,SAT-23-20,SAT-36-13,21,2,66.780210072437
24,SAT-33-1,SAT-18-17,22,0,68.78979829712533
25,SAT-40-9,SAT-12-5,33,0,77.19347597834015
26,SAT-43-20,SAT-36-13,15,0,58.696808822161394
27,SAT-43-4,SAT-8-9,41,3,89.1477230275184
28,SAT-3-5,SAT-35-13,41,3,104.01988381234608
29,SAT-35-0,SAT-4-20,34,0,75.52277344845069
30,SAT-33-1,SAT-25-6,18,3,71.97677611904803
31,SAT-1-7,SAT-28-19,38,2,108.84889085739725
32,SAT-35-13,SAT-70-21,44,0,115.91847652784485
33,SAT-18-17,SAT-42-5,35,0,95.29449543580144
34,SAT-43-21,SAT-22-12,31,0,100.32701736046111
35,SAT-70-13,SAT-67-6,17,3,90.15898351852702
36,SAT-35-3,SAT-49-9,21,0,61.77836021298625
37,SAT-20-3,SAT-33-1,16,0,33.9141679194538
38,SAT-31-8,SAT-51-16,29,0,84.74643636095398
39,SAT-35-0,SAT-25-6,21,3,81.77165800805261
40,SAT-17-19,SAT-21-16,12,2,52.35561993772714
41,SAT-70-9,SAT-32-16,42,0,107.87731972490364
42,SAT-65-8,SAT-15-21,32,2,94.24691383858675
43,SAT-64-0,SAT-54-12,21,0,85.78956089429842
44,SAT-24-0,SAT-70-13,36,0,111.42394548037603
45,SAT-36-6,SAT-3-5,161,64,886.041065697518
46,SAT-28-20,SAT-21-5,21,3,96.65077028662844
47,SAT-46-12,SAT-5-21,41,0,119.77805196506635
48,SAT-15-9,SAT-54-12,37,0,79.81380881860103
49,SAT-8-2,SAT-70-21,14,0,37.78840984221432
50,SAT-56-7,SAT-5-21,30,2,86.04616362942018
