index,source,destination,hops,fail count,delay
106,SAT-40-8,SAT-71-9,33,0,56.87656615934379
107,SAT-11-12,SAT-43-12,33,0,62.48031120929834
108,SAT-67-9,SAT-18-0,33,1,90.54092947640967
109,SAT-32-2,SAT-50-13,30,0,104.63506140845725
110,SAT-47-8,SAT-53-17,16,0,68.84030498678553
111,SAT-67-5,SAT-26-12,39,2,89.37354158248397
112,SAT-43-21,SAT-63-13,29,1,79.85826387423921
113,SAT-53-0,SAT-69-0,17,0,32.19563818096334
114,SAT-56-19,SAT-26-20,32,0,55.27963286503512
115,SAT-44-8,SAT-62-11,22,0,48.94273562472712
116,SAT-52-4,SAT-32-11,28,2,73.98632439653414
117,SAT-71-9,SAT-56-14,21,0,56.60088005941161
118,SAT-16-7,SAT-37-0,29,1,74.64252088570836
119,SAT-63-13,SAT-9-14,20,0,38.94476542920733
120,SAT-19-14,SAT-26-6,20,2,88.350883593177
121,SAT-60-3,SAT-3-10,23,0,69.72057447216972
122,SAT-52-14,SAT-43-12,12,0,27.38625007985852
123,SAT-25-14,SAT-67-13,32,0,54.07786265125904
124,SAT-7-18,SAT-40-19,35,0,52.82805766608856
125,SAT-56-9,SAT-16-10,34,0,65.21287924994313
126,SAT-10-14,SAT-68-1,24,2,78.73494778346657
127,SAT-12-2,SAT-60-18,31,0,82.5345228589493
128,SAT-24-6,SAT-34-2,15,1,39.76793150259035
129,SAT-11-1,SAT-25-14,24,1,78.1952421451691
130,SAT-61-9,SAT-47-8,16,0,32.23378339198919
131,SAT-71-2,SAT-65-12,17,2,74.08482366149214
132,SAT-16-7,SAT-39-11,28,0,58.5451961334785
133,SAT-36-9,SAT-41-1,14,1,59.34810070102664
134,SAT-26-13,SAT-47-15,24,0,50.86151714032697
135,SAT-47-8,SAT-44-15,11,0,50.052728014282415
136,SAT-24-6,SAT-10-10,19,1,45.92521830786272
137,SAT-54-15,SAT-68-11,19,0,45.342407112670216
138,SAT-26-8,SAT-28-3,8,1,35.55728755549648
139,SAT-40-10,SAT-19-14,26,0,59.46853366304892
140,SAT-31-21,SAT-56-13,34,1,86.57840371672364
141,SAT-67-5,SAT-51-12,24,2,68.44571762050643
142,SAT-70-3,SAT-54-15,27,0,90.94751963811544
143,SAT-28-3,SAT-40-3,13,0,18.962589944116974
144,SAT-18-3,SAT-48-13,41,0,113.0705412395856
145,SAT-52-4,SAT-53-0,6,0,27.626772601525804
146,SAT-29-12,SAT-22-12,8,0,13.64382431841077
147,SAT-28-3,SAT-67-13,44,2,112.05722268039467
148,SAT-47-15,SAT-62-11,20,0,46.682817298835104
149,SAT-31-5,SAT-31-6,2,0,6.566406637929432
150,SAT-10-10,SAT-38-17,36,0,101.18184908288546
151,SAT-60-12,SAT-9-14,24,0,54.05525259934994
152,SAT-66-17,SAT-57-0,15,1,45.49190902746786
153,SAT-1-17,SAT-6-11,12,1,46.200476148699956
154,SAT-46-7,SAT-11-4,39,0,68.93207039420142
155,SAT-23-13,SAT-1-5,31,0,91.97575541888803
156,SAT-5-0,SAT-6-0,2,0,2.011861680454803
157,SAT-49-18,SAT-8-12,38,1,81.54819969847593
158,SAT-3-10,SAT-30-14,32,0,79.51993766627166
159,SAT-33-19,SAT-50-13,24,1,62.51282427290837
160,SAT-2-8,SAT-8-9,8,0,16.360905423160357
161,SAT-40-3,SAT-53-18,21,0,64.27215854795085
162,SAT-41-6,SAT-1-17,44,1,117.29462583554819
163,SAT-49-18,SAT-19-2,37,0,81.64608309475662
164,SAT-1-16,SAT-41-7,42,1,102.58352477724607
165,SAT-68-1,SAT-67-18,7,0,34.241090209691464
166,SAT-7-4,SAT-19-20,19,0,55.69681699216298
167,SAT-26-6,SAT-1-10,30,1,61.49205205280198
168,SAT-40-3,SAT-64-19,31,0,77.21859136581288
169,SAT-54-15,SAT-28-15,27,0,35.313150523267446
170,SAT-43-13,SAT-11-4,42,0,116.4006090568313
171,SAT-11-1,SAT-60-18,29,0,77.61195719130201
172,SAT-57-21,SAT-71-19,17,0,36.010790249621365
173,SAT-71-9,SAT-67-5,9,0,33.62082963497332
174,SAT-9-14,SAT-24-1,25,0,82.7221225829872
175,SAT-66-19,SAT-43-21,26,0,50.73788457697428
176,SAT-46-7,SAT-64-6,24,2,57.25319775944199
177,SAT-6-1,SAT-35-21,32,0,69.58178340985566
178,SAT-37-15,SAT-58-19,26,0,54.756985216475854
179,SAT-10-11,SAT-54-16,38,2,98.40835966975328
180,SAT-22-17,SAT-42-17,25,2,53.385623135803826
181,SAT-34-10,SAT-52-21,30,0,107.76410797861983
182,SAT-35-8,SAT-52-14,24,0,67.20813902326984
183,SAT-35-21,SAT-37-4,8,0,36.78021485202614
184,SAT-7-2,SAT-56-13,35,2,104.6942567595468
185,SAT-26-3,SAT-43-21,22,0,52.99536312140064
186,SAT-18-0,SAT-28-4,15,0,46.38111588162985
187,SAT-39-7,SAT-25-16,28,2,105.13512913166299
188,SAT-43-1,SAT-54-21,14,0,34.5348325021134
189,SAT-67-18,SAT-54-6,26,2,97.15644800526863
190,SAT-38-18,SAT-23-21,19,0,40.89543419039729
191,SAT-38-17,SAT-6-20,36,1,64.91781037055426
192,SAT-38-13,SAT-15-4,33,0,100.21594477737055
193,SAT-29-8,SAT-56-13,33,0,77.04687608481098
194,SAT-66-4,SAT-61-10,12,2,46.46384458644436
195,SAT-60-3,SAT-42-17,27,0,80.80180137129508
196,SAT-0-9,SAT-61-15,18,0,54.290378521891896
197,SAT-17-6,SAT-65-7,26,1,40.499724469837034
198,SAT-56-14,SAT-28-11,32,0,63.67562833045891
199,SAT-7-11,SAT-27-7,25,0,54.543391411638304
200,SAT-57-0,SAT-69-11,24,0,96.36693565236841
201,SAT-8-9,SAT-41-6,41,2,90.61668497817288
202,SAT-29-13,SAT-70-3,42,0,121.03822965270321
203,SAT-0-6,SAT-51-12,28,1,69.1070633217235
204,SAT-2-8,SAT-56-14,25,0,67.65322399824201
205,SAT-34-4,SAT-53-17,33,2,111.0581390588581
206,SAT-8-21,SAT-37-4,35,0,90.12918552184551
207,SAT-13-7,SAT-57-0,36,0,85.59899453259679
208,SAT-4-11,SAT-53-15,28,0,57.369922005030766
209,SAT-28-15,SAT-35-20,13,0,42.29855789282621
210,SAT-19-18,SAT-20-15,5,1,21.05085649688363
211,SAT-6-12,SAT-4-12,3,0,3.8868381379216794
212,SAT-61-13,SAT-69-0,18,0,73.37583242291683
213,SAT-45-3,SAT-61-15,27,1,87.29025170885872
214,SAT-51-12,SAT-10-1,43,0,132.47646415501063
215,SAT-38-17,SAT-9-14,33,2,58.875718798961564
216,SAT-69-0,SAT-20-8,32,0,98.78841754633525
217,SAT-6-19,SAT-35-20,31,0,54.18110214254435
218,SAT-57-7,SAT-2-7,18,0,24.091134888680514
219,SAT-49-13,SAT-65-6,28,2,93.84509309180102
220,SAT-3-14,SAT-57-21,26,2,71.48771126858112
221,SAT-28-10,SAT-40-3,20,1,62.16715277016207
222,SAT-20-12,SAT-45-3,35,1,92.85246454273289
223,SAT-71-14,SAT-53-0,27,2,78.05411790651192
224,SAT-10-5,SAT-50-11,39,2,84.77242169971491
225,SAT-24-10,SAT-3-17,31,2,88.89139045649888
226,SAT-32-11,SAT-55-12,25,0,52.820469131614956
227,SAT-26-21,SAT-69-11,40,0,122.99928167326465
228,SAT-11-1,SAT-10-5,10,2,53.95000218510927
229,SAT-0-9,SAT-41-12,35,0,76.92950680149676
230,SAT-39-9,SAT-70-3,38,1,81.20977930165205
231,SAT-54-15,SAT-28-8,34,0,81.03242150828211
232,SAT-41-7,SAT-39-3,7,1,28.96313232424027
233,SAT-11-5,SAT-23-21,19,1,55.58347446270531
234,SAT-37-0,SAT-7-18,35,0,86.59492055262056
235,SAT-27-17,SAT-40-5,24,1,84.12895107845488
