index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-40-17,SAT-28-7,23,0,80.45554456713609,0
1,SAT-59-2,SAT-18-21,35,0,75.9743376342542,0
2,SAT-4-19,SAT-42-12,42,0,87.87403466439218,0
3,SAT-13-2,SAT-71-12,25,0,82.9207909317765,0
4,SAT-32-12,SAT-57-16,30,0,57.08120610972231,0
5,SAT-13-2,SAT-71-19,20,0,55.309568222418676,0
6,SAT-8-7,SAT-42-12,40,0,79.8825260060858,0
7,SAT-65-2,SAT-56-20,14,0,42.597191658417294,0
8,SAT-40-17,SAT-56-13,21,1,48.38234466721928,4752
9,SAT-19-11,SAT-32-12,15,0,32.05423616958311,0
10,SAT-57-16,SAT-27-18,33,0,50.092283798407045,0
11,SAT-63-5,SAT-57-10,12,0,40.22392729415645,0
12,SAT-49-20,SAT-11-19,36,0,61.18430936284571,0
13,SAT-23-20,SAT-19-11,14,0,64.02558914437084,0
14,SAT-56-13,SAT-40-17,21,0,45.977344163743254,0
15,SAT-23-20,SAT-27-18,7,0,18.674354351577062,0
16,SAT-28-7,SAT-59-2,37,1,75.63546568216302,4752
17,SAT-46-11,SAT-18-21,39,2,104.4548539093216,9504
18,SAT-40-17,SAT-19-11,28,1,68.39431345153878,4752
19,SAT-69-7,SAT-11-19,25,1,84.99464879526894,4752
20,SAT-14-8,SAT-19-11,9,0,27.739968183815556,0
21,SAT-65-15,SAT-11-19,23,0,48.42994130523072,0
22,SAT-6-13,SAT-40-17,39,0,68.131554419465,0
23,SAT-49-20,SAT-57-16,13,0,36.11643310883461,0
24,SAT-15-17,SAT-65-2,30,1,76.46037562933101,4752
25,SAT-57-10,SAT-34-10,36,1,110.51896452445706,4752
26,SAT-15-17,SAT-67-12,26,1,60.41645481512958,4752
27,SAT-65-15,SAT-7-6,28,2,104.67238143091986,9504
28,SAT-40-17,SAT-54-8,24,1,78.40675487920227,4752
29,SAT-39-13,SAT-43-19,11,1,44.94618612240145,4752
30,SAT-32-12,SAT-19-11,15,0,32.028613884047,0
31,SAT-26-16,SAT-15-17,15,2,34.96407099917797,9504
32,SAT-20-7,SAT-38-18,30,1,97.04266775501917,4752
33,SAT-43-19,SAT-42-11,10,0,53.761981718819186,0
34,SAT-11-19,SAT-50-14,39,1,78.17333022777866,4752
35,SAT-65-2,SAT-54-8,18,2,54.671850673979215,9504
36,SAT-11-19,SAT-39-13,35,1,77.97377407591082,4752
37,SAT-42-12,SAT-50-14,11,0,25.921339210379095,0
38,SAT-6-13,SAT-7-6,13,2,73.60816352609187,9504
39,SAT-46-2,SAT-4-19,36,0,81.15480807592556,0
40,SAT-56-2,SAT-42-12,25,2,85.1138610595291,9504
41,SAT-46-2,SAT-20-7,32,2,68.95308045294166,9504
42,SAT-31-15,SAT-54-8,31,0,77.63416341013117,0
43,SAT-25-7,SAT-51-8,28,0,42.687453901223385,0
44,SAT-56-13,SAT-39-15,20,0,36.540569278408164,0
45,SAT-26-16,SAT-39-13,17,1,37.58935468375832,4752
46,SAT-46-11,SAT-42-11,19,1,97.28799842399627,4752
47,SAT-44-12,SAT-44-9,4,0,19.699219913788138,0
48,SAT-4-10,SAT-69-7,11,0,29.429578243971875,0
49,SAT-46-2,SAT-67-12,32,2,94.69490303358205,9504
50,SAT-0-4,SAT-56-0,21,0,48.272069471562276,0
51,SAT-30-13,SAT-13-21,26,1,76.17540244234814,4752
52,SAT-42-20,SAT-48-14,13,1,47.65085592251754,4752
53,SAT-19-11,SAT-26-16,13,0,42.459851967078855,0
54,SAT-31-21,SAT-28-14,11,1,49.94516412181047,4752
55,SAT-32-12,SAT-38-18,13,2,47.7481263192901,9504
56,SAT-28-11,SAT-65-2,45,1,107.21013804910372,4752
57,SAT-31-21,SAT-66-4,41,0,80.94451149738704,0
58,SAT-18-21,SAT-71-19,22,0,43.80328456201562,0
59,SAT-9-19,SAT-5-4,12,0,51.46341541496215,0
60,SAT-63-5,SAT-21-10,36,2,74.60395783986361,9504
