index,source,destination,hops,fail count,delay,overhead_signal
0,SAT-70-20,SAT-35-10,46,0,108.8058777605005,0
1,SAT-37-2,SAT-4-13,45,0,112.90703803378956,0
2,SAT-43-11,SAT-41-19,11,0,54.9964994680754,0
3,SAT-17-13,SAT-12-15,8,0,20.048142963458048,0
4,SAT-35-3,SAT-71-5,39,0,57.50724783938569,0
5,SAT-8-13,SAT-22-7,29,4,114.38284026175629,19008
6,SAT-48-19,SAT-70-20,24,0,41.888247403713606,0
7,SAT-71-5,SAT-4-13,14,3,60.55894418656773,14256
8,SAT-37-2,SAT-35-3,4,0,9.773999113750083,0
9,SAT-35-10,SAT-22-9,15,0,30.17484121214753,0
10,SAT-0-15,SAT-52-14,22,0,34.19690390842578,0
11,SAT-25-10,SAT-59-9,36,0,68.33554947056953,0
12,SAT-35-3,SAT-69-19,41,0,93.89788826083317,0
13,SAT-69-4,SAT-26-9,35,0,68.59695853021042,0
14,SAT-46-18,SAT-71-5,37,0,103.06230520736436,0
15,SAT-43-11,SAT-71-19,37,3,97.53507585751116,14256
16,SAT-35-10,SAT-54-12,22,0,50.36935694821169,0
17,SAT-17-8,SAT-8-14,16,0,53.81692113530379,0
18,SAT-48-19,SAT-65-12,25,2,73.1997556023242,9504
19,SAT-3-8,SAT-42-15,41,0,98.83261126050644,0
20,SAT-42-15,SAT-57-4,49,2,240.70914629043625,9504
21,SAT-22-9,SAT-47-20,37,0,112.26001841516798,0
22,SAT-25-10,SAT-20-13,9,0,28.761661792770145,0
23,SAT-17-13,SAT-4-13,34,2,152.14349636551867,9504
24,SAT-17-8,SAT-65-12,29,0,64.86121824784915,0
25,SAT-3-2,SAT-65-12,21,3,81.75426347582848,14256
26,SAT-1-7,SAT-54-12,25,1,63.40340767306274,4752
27,SAT-69-19,SAT-71-18,26,1,154.24539209168267,4752
28,SAT-10-15,SAT-39-2,39,3,105.75923132131518,14256
29,SAT-71-19,SAT-32-21,36,0,66.2304636944236,0
30,SAT-1-7,SAT-3-2,8,1,36.03090907691399,4752
31,SAT-39-17,SAT-10-4,39,0,94.90109485131106,0
32,SAT-42-14,SAT-57-20,22,1,57.91745798789314,4752
33,SAT-36-12,SAT-35-10,4,0,15.091444602483165,0
34,SAT-48-19,SAT-71-19,94,4,496.67592424089827,19008
35,SAT-10-13,SAT-57-4,37,2,112.19461656259844,9504
36,SAT-8-14,SAT-51-4,42,2,124.78714144495709,9504
37,SAT-24-20,SAT-0-13,32,2,84.33042426906586,9504
38,SAT-1-7,SAT-59-16,68,2,370.39947219566636,9504
39,SAT-47-5,SAT-69-4,26,2,54.867666233718865,9504
40,SAT-54-12,SAT-28-19,34,3,87.86718883976181,14256
41,SAT-11-12,SAT-26-9,19,0,47.013546351757846,0
42,SAT-33-19,SAT-57-4,32,0,84.30948729883951,0
43,SAT-52-21,SAT-64-15,21,1,71.7035735201014,4752
44,SAT-71-18,SAT-71-5,10,0,59.097659741364865,0
45,SAT-34-6,SAT-27-7,11,2,30.98670390733419,9504
46,SAT-45-6,SAT-43-11,8,2,36.05702861637411,9504
47,SAT-39-17,SAT-22-7,28,1,92.8100204254784,4752
48,SAT-59-16,SAT-4-13,21,2,46.8451739599733,9504
49,SAT-52-14,SAT-17-8,42,0,95.28716874619317,0
50,SAT-1-0,SAT-48-8,34,3,92.86541911892593,14256
51,SAT-59-16,SAT-27-7,42,0,110.16799959048294,0
52,SAT-28-19,SAT-1-7,60,1,253.21561166143522,4752
53,SAT-39-17,SAT-59-9,29,0,84.45021550913448,0
54,SAT-34-6,SAT-11-5,29,1,69.53883995620217,4752
55,SAT-33-9,SAT-70-20,47,2,128.05810690991748,9504
56,SAT-8-14,SAT-29-11,25,0,53.19580024940504,0
57,SAT-8-13,SAT-51-17,38,3,99.34407769809562,14256
58,SAT-47-5,SAT-10-15,46,3,121.55466079253083,14256
59,SAT-57-4,SAT-22-9,41,0,89.33026976940903,0
60,SAT-1-7,SAT-45-6,36,1,90.60250894846523,4752
61,SAT-17-13,SAT-57-20,40,0,97.64816743478342,0
62,SAT-13-8,SAT-62-5,93,3,490.2294449637948,14256
63,SAT-25-21,SAT-65-5,39,0,90.41291123667261,0
64,SAT-59-9,SAT-66-8,9,0,17.87213309995887,0
65,SAT-67-10,SAT-48-8,22,0,43.836280994263376,0
66,SAT-47-5,SAT-9-2,38,2,73.50770350334177,9504
67,SAT-69-4,SAT-16-20,26,1,69.67169190251683,4752
68,SAT-32-21,SAT-64-15,41,2,103.5177829138592,9504
69,SAT-11-5,SAT-32-11,28,3,73.3338515163385,14256
70,SAT-20-17,SAT-7-20,17,2,40.71813915674461,9504
71,SAT-51-4,SAT-5-6,33,3,81.43627831348765,14256
72,SAT-39-17,SAT-35-5,79,3,492.2839141392852,14256
73,SAT-57-21,SAT-41-17,65,2,341.05695768886403,9504
74,SAT-32-11,SAT-48-19,25,2,78.4006921716891,9504
75,SAT-54-16,SAT-39-18,20,3,50.30828608466036,14256
76,SAT-22-9,SAT-68-15,55,1,225.24052475521714,4752
77,SAT-35-3,SAT-4-15,44,1,128.13592987395992,4752
78,SAT-27-7,SAT-10-9,20,1,40.63384326303683,4752
79,SAT-42-14,SAT-40-13,4,0,9.749571168175777,0
80,SAT-1-7,SAT-20-13,26,1,70.15136663365851,4752
81,SAT-0-11,SAT-17-13,20,0,43.798799161529686,0
82,SAT-69-19,SAT-33-19,105,3,504.7843548012495,14256
83,SAT-8-14,SAT-5-6,18,3,96.7018189005165,14256
84,SAT-26-11,SAT-32-21,17,3,75.37551694963582,14256
85,SAT-68-10,SAT-66-8,5,0,16.371697844441567,0
86,SAT-18-10,SAT-5-19,23,3,79.92729439570174,14256
87,SAT-3-8,SAT-62-14,20,0,60.06629367331107,0
88,SAT-65-12,SAT-16-20,32,3,89.7784256421372,14256
89,SAT-42-3,SAT-4-15,47,1,132.85126663630248,4752
90,SAT-41-15,SAT-56-20,21,3,57.13667134389275,14256
91,SAT-36-10,SAT-68-16,39,0,90.24519289009217,0
92,SAT-36-12,SAT-4-13,34,0,64.24428500294172,0
93,SAT-52-14,SAT-48-18,11,3,45.87967666870791,14256
94,SAT-42-21,SAT-5-6,47,3,128.94129537713144,14256
95,SAT-35-3,SAT-23-13,23,3,84.73617063708693,14256
96,SAT-69-19,SAT-17-8,32,2,103.99221354607057,9504
97,SAT-13-6,SAT-48-13,43,0,102.70600189150727,0
98,SAT-2-11,SAT-71-11,20,2,109.8267672861964,9504
99,SAT-24-6,SAT-41-11,23,0,60.39202296798997,0
100,SAT-34-20,SAT-55-17,69,2,342.6839993938388,9504
101,SAT-60-16,SAT-55-16,86,3,533.2485955088217,14256
102,SAT-9-2,SAT-48-19,39,0,86.3594276928955,0
103,SAT-69-2,SAT-21-4,49,1,195.68686878777615,4752
104,SAT-13-4,SAT-4-3,11,1,20.851322691981416,4752
105,SAT-28-8,SAT-5-19,35,2,108.71626179553566,9504
106,SAT-36-10,SAT-18-19,28,3,88.08659005115177,14256
107,SAT-4-15,SAT-39-18,41,0,89.63382619769435,0
108,SAT-31-2,SAT-2-4,32,0,59.13663390938392,0
109,SAT-8-14,SAT-71-18,16,3,54.00461517250205,14256
110,SAT-11-18,SAT-1-4,61,4,344.1749746299364,19008
111,SAT-9-21,SAT-55-17,53,1,212.94470198298887,4752
112,SAT-53-12,SAT-38-15,41,1,187.94213004843488,4752
113,SAT-24-12,SAT-68-10,31,0,67.79134852737873,0
114,SAT-48-18,SAT-48-19,2,0,6.566406637929414,0
115,SAT-69-5,SAT-59-9,15,3,42.512024168904546,14256
116,SAT-57-8,SAT-59-16,55,2,344.62232475496296,9504
117,SAT-54-20,SAT-47-6,20,3,90.16935798718293,14256
118,SAT-24-6,SAT-18-10,11,2,36.01346512202918,9504
119,SAT-30-19,SAT-59-12,37,0,91.91795041371512,0
120,SAT-2-4,SAT-42-21,38,1,83.51091960386589,4752
121,SAT-55-16,SAT-51-10,11,2,45.73330062935336,9504
122,SAT-2-11,SAT-69-19,14,3,60.65877825553991,14256
123,SAT-42-14,SAT-0-9,36,0,80.34348920297656,0
124,SAT-51-9,SAT-41-15,39,1,199.6965378664668,4752
125,SAT-51-21,SAT-29-15,31,2,87.35374420749083,9504
126,SAT-48-19,SAT-64-13,23,0,64.72388790325412,0
127,SAT-69-19,SAT-52-21,20,0,40.78110344585854,0
128,SAT-51-9,SAT-0-4,29,2,79.20449706483357,9504
129,SAT-67-1,SAT-49-6,28,2,88.37231992136185,9504
130,SAT-13-6,SAT-29-12,23,2,65.4341949761522,9504
131,SAT-15-11,SAT-13-4,12,2,62.26159115773363,9504
132,SAT-35-5,SAT-48-6,19,3,53.60063726875025,14256
133,SAT-66-9,SAT-41-15,32,0,78.94758253218929,0
134,SAT-55-21,SAT-37-7,29,3,94.95429092144188,14256
135,SAT-29-15,SAT-5-6,56,1,242.63298386660267,4752
136,SAT-48-19,SAT-54-12,14,2,55.45139135445709,9504
137,SAT-30-8,SAT-51-1,29,1,79.16775357683532,4752
138,SAT-70-12,SAT-42-15,32,0,63.96976272889633,0
139,SAT-8-13,SAT-66-6,28,3,107.49855770063608,14256
140,SAT-48-18,SAT-0-13,30,2,70.75721307788007,9504
141,SAT-39-12,SAT-25-1,26,1,94.35349461869203,4752
142,SAT-57-6,SAT-18-19,43,2,111.24478208768771,9504
143,SAT-30-5,SAT-8-13,31,2,88.3684430047954,9504
144,SAT-69-19,SAT-62-14,13,2,43.8935439903801,9504
145,SAT-71-1,SAT-64-15,18,1,76.71945165567718,4752
146,SAT-31-9,SAT-5-6,36,2,100.16051933936279,9504
147,SAT-66-15,SAT-53-12,17,1,40.230649712788306,4752
148,SAT-46-18,SAT-23-13,29,2,69.15687052633659,9504
149,SAT-57-4,SAT-31-2,29,0,54.19567287385758,0
150,SAT-32-21,SAT-62-5,43,3,127.7175929405036,14256
151,SAT-10-15,SAT-69-20,19,2,54.0310089466314,9504
152,SAT-29-14,SAT-48-9,25,0,62.82287947834068,0
153,SAT-41-11,SAT-8-13,36,0,72.32386909933973,0
154,SAT-4-14,SAT-15-1,21,1,77.03525461265987,4752
155,SAT-8-13,SAT-11-0,13,1,63.99232057394295,4752
156,SAT-59-12,SAT-51-6,21,3,91.41760248586843,14256
157,SAT-57-4,SAT-56-21,7,1,34.40962354348792,4752
158,SAT-11-10,SAT-6-21,17,2,80.1184247864203,9504
159,SAT-18-19,SAT-42-21,27,0,52.290099936479095,0
160,SAT-65-11,SAT-23-13,33,0,66.898650621211,0
161,SAT-41-15,SAT-15-1,35,3,94.9740811727686,14256
162,SAT-70-18,SAT-7-20,12,1,27.82456145370529,4752
163,SAT-2-13,SAT-13-19,18,3,57.355020933833096,14256
164,SAT-39-18,SAT-26-9,23,2,79.5949552212533,9504
165,SAT-41-19,SAT-13-8,40,0,116.35398314516404,0
166,SAT-29-12,SAT-67-18,43,0,108.0627390783104,0
167,SAT-25-21,SAT-38-15,22,2,73.01716851997735,9504
168,SAT-29-15,SAT-33-7,13,1,58.83461169314081,4752
169,SAT-4-14,SAT-1-7,19,4,103.22361851122243,19008
170,SAT-12-4,SAT-10-15,36,2,219.84134743055236,9504
171,SAT-50-20,SAT-27-7,35,3,109.8157209026884,14256
172,SAT-12-1,SAT-57-7,36,2,96.65306583854556,9504
173,SAT-31-20,SAT-56-21,27,0,52.53642590829015,0
174,SAT-34-12,SAT-25-1,21,2,86.18765065551719,9504
175,SAT-11-11,SAT-8-10,5,0,12.487662373080727,0
176,SAT-3-2,SAT-56-21,23,0,53.70878489188761,0
177,SAT-67-18,SAT-9-19,16,1,29.45645003860849,4752
178,SAT-3-21,SAT-40-13,44,2,107.62435644959949,9504
179,SAT-48-19,SAT-18-0,34,0,68.7493129152443,0
180,SAT-35-10,SAT-43-17,20,3,85.31739028578396,14256
181,SAT-59-16,SAT-40-12,24,2,56.156675153076364,9504
182,SAT-55-16,SAT-38-15,21,2,46.443842346581086,9504
183,SAT-11-11,SAT-37-7,39,4,119.70041984648738,19008
184,SAT-65-11,SAT-68-19,12,3,57.4388470791453,14256
185,SAT-1-13,SAT-54-12,21,0,40.54779796328374,0
186,SAT-1-7,SAT-62-14,19,1,63.96883119370301,4752
187,SAT-64-14,SAT-13-4,34,1,111.81596600593899,4752
188,SAT-13-8,SAT-40-2,34,2,81.85155085001217,9504
189,SAT-47-5,SAT-70-8,27,2,57.34391525456268,9504
190,SAT-47-20,SAT-18-4,44,4,139.13666304558657,19008
191,SAT-21-2,SAT-46-18,54,1,224.79905520939747,4752
192,SAT-49-4,SAT-15-14,45,0,121.34201669172273,0
193,SAT-31-9,SAT-63-4,40,0,96.25162259695874,0
194,SAT-51-9,SAT-69-5,27,2,80.60064336878797,9504
195,SAT-66-15,SAT-10-4,50,2,241.8207952897666,9504
196,SAT-3-21,SAT-39-18,40,0,78.68332356083107,0
197,SAT-3-8,SAT-25-1,30,2,80.30096538658067,9504
198,SAT-51-6,SAT-68-16,72,2,381.28592070116156,9504
199,SAT-67-7,SAT-56-7,20,0,69.80769926712962,0
200,SAT-32-21,SAT-21-4,25,4,103.39566911988028,19008
201,SAT-23-13,SAT-31-21,17,3,65.2537551635794,14256
202,SAT-25-10,SAT-1-7,36,4,109.90351857810968,19008
203,SAT-55-6,SAT-63-15,18,2,72.21211997903733,9504
204,SAT-68-16,SAT-8-18,17,3,45.93731690822708,14256
205,SAT-28-20,SAT-27-15,9,2,47.533680874194616,9504
206,SAT-51-4,SAT-47-21,10,1,39.10737082441341,4752
