S1_id,S1_lat,S1_lon,S1_alt,S2_id,S2_lat,S2_lon,S2_alt,link direction,gap of angle (rad),time,distance
SAT-0-0,0.06263,0.03592310180932759,1200,SAT-7-0,0.05130348917259156,315.0359231018093,1200,left,0.0006269764038790181,1000,5794.5902099138675
SAT-0-0,0.06263,0.03592310180932759,1200,SAT-1-0,0.05130348917259156,45.03592310180933,1200,right,0.0006269764042331696,1000,5794.590209913865
SAT-0-0,0.18789,0.10776953584436254,1200,SAT-7-0,0.1539103868480841,315.1077695358444,1200,left,0.0006269794203569671,3000,5794.571626280363
SAT-0-0,0.18789,0.10776953584436254,1200,SAT-1-0,0.1539103868480841,45.10776953584436,1200,right,0.0006269794200028173,3000,5794.571626280363
SAT-0-0,0.31315000000000004,0.17961666113299932,1200,SAT-7-0,0.256517042512562,315.17961666113297,1200,left,0.0006269864581588341,5000,5794.534459189839
SAT-0-0,0.31315000000000004,0.17961666113299932,1200,SAT-1-0,0.256517042512562,45.179616661133,1200,right,0.0006269864578046882,5000,5794.534459189839
SAT-0-0,0.4384100000000001,0.25146493852584745,1200,SAT-7-0,0.35912329481887245,315.2514649385258,1200,left,0.0006269975173262755,7000,5794.478708995262
SAT-0-0,0.4384100000000001,0.25146493852584745,1200,SAT-1-0,0.35912329481887245,45.25146493852584,1200,right,0.0006269975173262755,7000,5794.478708995263
SAT-0-0,0.56367,0.3233148288958292,1200,SAT-7-0,0.46172898241014804,315.32331482889583,1200,left,0.0006270125988859652,9000,5794.404376226093
SAT-0-0,0.56367,0.3233148288958292,1200,SAT-1-0,0.46172898241014804,45.32331482889583,1200,right,0.0006270125988859652,9000,5794.404376226091
SAT-0-0,0.8141899999999999,0.467021292224003,1200,SAT-7-0,0.6669380179482316,315.467021292224,1200,left,0.0006270548288290183,13000,5794.199965964264
SAT-0-0,0.8141899999999999,0.467021292224003,1200,SAT-1-0,0.6669380179482316,45.467021292224004,1200,right,0.0006270548288290183,13000,5794.199965964263
SAT-0-0,1.0647099999999998,0.6107397388863527,1200,SAT-7-0,0.872142857929878,315.61073973888637,1200,left,0.0006271131505798645,17000,5793.921236170009
SAT-0-0,1.0647099999999998,0.6107397388863527,1200,SAT-1-0,0.872142857929878,45.61073973888635,1200,right,0.0006271131505798645,17000,5793.921236170008
SAT-0-0,1.31523,0.7544738575800457,1200,SAT-7-0,1.077342210753915,315.75447385758,1200,left,0.0006271875697393242,21000,5793.568197433303
SAT-0-0,1.31523,0.7544738575800457,1200,SAT-1-0,1.077342210753915,45.754473857580045,1200,right,0.0006271875697393242,21000,5793.5681974333
SAT-0-0,1.5657499999999998,0.8982273382163477,1200,SAT-7-0,1.2825347842904453,315.8982273382164,1200,left,0.0006272780906665567,25000,5793.140863168836
SAT-0-0,1.5657499999999998,0.8982273382163477,1200,SAT-1-0,1.2825347842904453,45.89822733821635,1200,right,0.0006272780910205379,25000,5793.1408631688355
SAT-0-0,1.8162699999999998,1.0420038722064855,1200,SAT-7-0,1.487719285756279,316.0420038722065,1200,left,0.0006273847219644543,29000,5792.639249616551
SAT-0-0,1.8162699999999998,1.0420038722064855,1200,SAT-1-0,1.487719285756279,46.042003872206486,1200,right,0.0006273847216105333,29000,5792.639249616549
SAT-0-0,2.06679,1.1858071527476268,1200,SAT-7-0,1.692894421590256,316.1858071527476,1200,left,0.0006275074704588921,33000,5792.0633758422455
SAT-0-0,2.06679,1.1858071527476268,1200,SAT-1-0,1.692894421590256,46.18580715274763,1200,right,0.0006275074704588921,33000,5792.063375842244
SAT-0-0,2.31731,1.3296408751090052,1200,SAT-7-0,1.8980588973284513,316.32964087510896,1200,left,0.0006276463465050883,37000,5791.413263738327
SAT-0-0,2.31731,1.3296408751090052,1200,SAT-1-0,1.8980588973284513,46.32964087510901,1200,right,0.0006276463465050883,37000,5791.4132637383245
SAT-0-0,2.56783,1.4735087369182118,1200,SAT-7-0,2.103211417479233,316.47350873691823,1200,left,0.0006278013602677892,41000,5790.688938024642
SAT-0-0,2.56783,1.4735087369182118,1200,SAT-1-0,2.103211417479233,46.47350873691821,1200,right,0.0006278013606214754,41000,5790.688938024639
SAT-0-0,2.81835,1.6174144384476739,1200,SAT-7-0,2.3083506853981572,316.61741443844767,1200,left,0.0006279725247243815,45000,5789.890426249435
SAT-0-0,2.81835,1.6174144384476739,1200,SAT-1-0,2.3083506853981572,46.617414438447675,1200,right,0.0006279725250779712,45000,5789.890426249434
SAT-0-0,3.06887,1.7613616829013454,1200,SAT-7-0,2.51347540316268,316.76136168290134,1200,left,0.00062815985265347,49000,5789.017758790417
SAT-0-0,3.06887,1.7613616829013454,1200,SAT-1-0,2.51347540316268,46.761361682901345,1200,right,0.0006281598522999857,49000,5789.017758790416
SAT-0-0,3.3193900000000003,1.9053541767016313,1200,SAT-7-0,2.7185842714466655,316.9053541767016,1200,left,0.0006283633580453414,53000,5788.070968855931
SAT-0-0,3.3193900000000003,1.9053541767016313,1200,SAT-1-0,2.7185842714466655,46.905354176701636,1200,right,0.0006283633576919716,53000,5788.070968855927
SAT-0-0,3.5699100000000006,2.0493956297765696,1200,SAT-7-0,2.9236759893946744,317.0493956297766,1200,left,0.000628583056979676,57000,5787.050092486233
SAT-0-0,3.5699100000000006,2.0493956297765696,1200,SAT-1-0,2.9236759893946744,47.04939562977657,1200,right,0.000628583056979676,57000,5787.050092486231
SAT-0-0,3.8204300000000004,2.193489755847289,1200,SAT-7-0,3.1287492544960025,317.1934897558473,1200,left,0.0006288189667352428,61000,5785.955168554894
SAT-0-0,3.8204300000000004,2.193489755847289,1200,SAT-1-0,3.1287492544960025,47.19348975584729,1200,right,0.0006288189665586859,61000,5785.955168554893
SAT-0-0,4.070950000000002,2.337640272715771,1200,SAT-7-0,3.3338027624584634,317.33764027271576,1200,left,0.0006290711049009244,65000,5784.786238770305
SAT-0-0,4.070950000000002,2.337640272715771,1200,SAT-1-0,3.3338027624584634,47.337640272715774,1200,right,0.0006290711050774105,65000,5784.786238770304
SAT-0-0,4.321470000000003,2.4818509025529316,1200,SAT-7-0,3.538835207081882,317.48185090255294,1200,left,0.0006293394920167659,69000,5783.543347677282
SAT-0-0,4.321470000000003,2.4818509025529316,1200,SAT-1-0,3.538835207081882,47.481850902552935,1200,right,0.0006293394923695875,69000,5783.54334767728
SAT-0-0,4.571990000000005,2.6261253721870506,1200,SAT-7-0,3.743845280131287,317.62612537218706,1200,left,0.0006296241483888078,73000,5782.226542658801
SAT-0-0,4.571990000000005,2.6261253721870506,1200,SAT-1-0,3.743845280131287,47.62612537218705,1200,right,0.0006296241483888078,73000,5782.226542658799
SAT-0-0,4.8225100000000065,2.7704674133925655,1200,SAT-7-0,3.9488316712097844,317.77046741339257,1200,left,0.0006299250961993058,77000,5780.835873937836
SAT-0-0,4.8225100000000065,2.7704674133925655,1200,SAT-1-0,3.9488316712097844,47.770467413392566,1200,right,0.0006299250958468121,77000,5780.835873937835
